date,close,high,low,open,volume
2010-01-04,20.788488388061523,20.92329625894799,20.530107196919825,20.68176577097175,14563532
2010-01-05,20.872737884521484,21.035630960312467,20.74354620494599,20.95137522421165,15452550
2010-01-06,21.15359115600586,21.19290870876369,20.726698508394485,20.90082615666112,15971415
2010-01-07,21.18728446960449,21.28839087986108,21.007540738286824,21.046860521598155,12488597
2010-01-08,21.17605781555176,21.28278041509301,21.02439926643722,21.271545866309083,11283921
2010-01-11,21.26032066345215,21.29963822898325,21.06372609910713,21.2771713694745,10041726
2010-01-12,21.09181404113769,21.338960754993792,20.962622284445263,21.24347266019729,11445942
2010-01-13,21.866947174072266,22.11409601288929,21.400736990427205,21.51869413559416,26593419
2010-01-14,22.462352752685547,22.535373961514686,21.962438841215924,22.0410784479936,23081466
2010-01-15,22.17026138305664,22.61962080836194,21.91188027489661,22.45672773599351,21854258
2010-01-19,22.816207885742188,22.939783371844836,22.153403509499192,22.215190129769844,20908334
2010-01-20,23.04652404785156,23.113926870050808,22.45112197246374,22.827460384577808,21843150
2010-01-21,22.512903213500977,23.344219457283053,22.496052512013847,23.07460374236388,26803019
2010-01-22,21.833250045776367,22.630862724005866,21.777079537933545,22.41179909075652,18301853
2010-01-25,21.771459579467773,22.321923274299003,21.74899048203339,22.06354212717797,16116039
2010-01-26,21.670345306396484,21.87817427758114,21.43443109634237,21.62540937331768,20817158
2010-01-27,21.70404624938965,21.782685814834853,21.32209194883936,21.619792780072,18322289
2010-01-28,21.32771110534668,21.872560763041754,21.31086040910731,21.76021979403012,14008197
2010-01-29,21.445669174194336,21.911879276000214,21.15358668384208,21.49060511467637,16893655
2010-02-01,21.513080596923828,21.698440564377023,21.383888887583257,21.659120762691817,9666647
2010-02-02,22.20958137512207,22.310687808117965,21.4007344022791,21.546776778210717,15857288
2010-02-03,21.748985290527344,22.14217643727473,21.608561324550188,22.13094189123924,18305311
2010-02-04,20.839038848876957,21.631032977465573,20.681761906118755,21.563630177399464,26547307
2010-02-05,20.631208419799805,20.82780290086604,20.120062319915156,20.81095220198176,24074970
2010-02-08,20.552566528320312,20.827798291793385,20.34473754546852,20.54694813289406,10705949
2010-02-09,20.48516082763672,20.87834968981248,20.400907354634285,20.743541887446938,17965864
2010-02-10,20.3335075378418,20.60873936273612,20.08635871409891,20.50201677256154,17627884
2010-02-11,20.7154598236084,20.782862605036723,20.148143349152427,20.34473778906737,15123478
2010-02-12,20.737926483154297,20.86711814048379,20.271716430578252,20.575033435412497,18766955
2010-02-16,21.15359115600586,21.445673708108437,20.928911406095253,21.18729255710184,21768951
2010-02-17,20.97384452819824,21.29962843747173,20.87273809297992,21.192905851348776,12534918
2010-02-18,20.94576644897461,21.063723622827048,20.7997240198656,20.94014805058555,12942590
2010-02-19,21.0580997467041,21.136739339191557,20.86712365353768,20.91205960114665,13004003
2010-02-22,20.850271224975582,21.265929312049007,20.55818868106073,21.265929312049007,18421115
2010-02-23,20.50763702392578,20.861506224284494,20.445848128230285,20.726698375204407,16699670
2010-02-24,20.74354553222656,20.805332171805222,20.372825694754592,20.61435610240283,17913988
2010-02-25,20.54133415222168,20.591886243026003,20.24924941718704,20.46831296846302,17854252
2010-02-26,20.7154598236084,20.816563995750887,20.468311052060464,20.614353405904165,13800483
2010-03-01,20.934526443481445,21.024398338662103,20.799718600710456,20.799718600710456,12373107
2010-03-02,21.00193214416504,21.170441391505765,20.962612346708497,21.10865474233291,12842402
2010-03-03,20.90083122253418,21.260318909522567,20.839044557028423,21.17044698777547,13186879
2010-03-04,20.861513137817383,20.996321031572982,20.71547293708786,20.94576891350082,12421839
2010-03-05,21.0580997467041,21.097419542947826,20.743548113441243,20.906441204219085,10342502
2010-03-08,20.97945976257324,21.086182344033805,20.844651936692213,21.05809709961333,12625570
2010-03-09,20.80533599853516,20.95137839834381,20.68738109391081,20.900826296361945,15401198
2010-03-10,20.59750747680664,20.82780336072617,20.50201718693775,20.754782166907237,20357505
2010-03-11,20.932376861572266,20.972106106545773,20.48966205614128,20.631558699834137,16049177
2010-03-12,21.09130096435547,21.1140030686831,20.847241430185004,21.02886734110962,17172738
2010-03-15,21.426172256469727,21.454551587100053,21.000486835166395,21.023188938225196,18251863
2010-03-16,21.534011840820312,21.568066129138924,21.227518707801384,21.43752393422568,19187937
2010-03-17,21.61347007751465,21.624822261986143,21.32400412248189,21.562388651006085,12983986
2010-03-18,21.82347679138184,21.829154018548643,21.499956529595764,21.60779661685779,13097275
2010-03-19,21.602123260498047,22.04483582762993,21.482930979140274,21.602123260498047,32252934
2010-03-22,21.73834228515625,22.1583504723349,21.585095717404133,21.613472778515938,16215914
2010-03-23,21.85186004638672,21.99375444584309,21.709965646930343,21.89159156739099,12927185
2010-03-24,21.573749542236328,21.85753838502744,21.55672239319497,21.812131897891696,12930643
2010-03-25,21.44320297241211,21.761048351703025,21.431850784454117,21.755373392262097,13808029
2010-03-26,21.24454689025879,21.534012893265665,21.19914041392289,21.465904313299728,14149782
2010-03-29,21.505634307861328,21.573745159265567,21.32968562412919,21.32968562412919,11693898
