date,close,high,low,open,volume
2010-01-04,13.519420623779297,13.61654389025797,13.422298592274254,13.46114839285518,47800900
2010-01-05,13.512957572937012,13.590654765565212,13.338137037061648,13.558281141132563,52357700
2010-01-06,13.467626571655273,13.551799932401018,13.383454445883572,13.474101540556795,40037400
2010-01-07,13.33813190460205,13.441728944892331,13.16978640538681,13.422304036722602,54041500
2010-01-08,13.487053871154785,13.525902456482166,13.208636333864321,13.299284679593892,48234700
2010-01-11,13.564748764038086,13.694244426586403,13.480575410156433,13.668345788066315,51086400
2010-01-12,13.344606399536133,13.532375565270996,13.19568457881127,13.512951892765996,69958400
2010-01-13,13.571223258972168,13.648921648840272,13.234533529474408,13.415827714209968,71446700
2010-01-14,13.907918930053711,13.953242491575647,13.629501355019606,13.66835118058792,150821600
2010-01-15,13.467626571655273,13.8561160609283,13.44820289992475,13.849641092026777,198078600
2010-01-19,13.629502296447754,13.7072007179768,13.500006573865358,13.53238019576733,82573500
2010-01-20,13.64892578125,13.68777437045902,13.500005160136771,13.590652279949278,65670100
2010-01-21,13.493532180786133,13.797848438620164,13.389935104290522,13.694251362124556,73633300
2010-01-22,12.891364097595215,13.461148842059727,12.82661566277329,13.448198908100606,116302400
2010-01-25,13.156837463378906,13.32518297534813,13.04029047547912,13.105038939309472,73785600
2010-01-26,12.9496488571167,13.195691642013026,12.91727522896381,13.066195894426711,65298900
2010-01-27,13.105036735534668,13.163310219685151,12.833094221157088,12.949641189458054,74926200
2010-01-28,12.897842407226562,13.202158524291495,12.742446864365277,13.143885041346763,76974600
2010-01-29,12.56115436553955,13.098564539254165,12.496405898892455,13.03381607260707,96053900
2010-02-01,12.697124481201172,12.787771580759141,12.587052473891875,12.606476146669092,50338300
2010-02-02,12.891364097595215,12.975537433355816,12.664745193205322,12.742443561986365,63332500
2010-02-03,12.844378471374512,12.97491002397691,12.707318909561026,12.909644870102218,45582300
2010-02-04,12.413618087768555,12.779108063176286,12.367931996449165,12.772581300865998,90931100
2010-02-05,12.707314491271973,12.779107629395527,12.4005641422167,12.465830518251515,88711700
2010-02-08,12.628999710083008,12.916171105819588,12.596365889628304,12.713845153559312,62563200
2010-02-09,12.824799537658691,12.981438164296215,12.68774120617079,12.818272772608818,69454100
2010-02-10,12.850905418395996,12.968384688805122,12.69426680613484,12.78563901874059,56250600
2010-02-11,13.092388153076172,13.183761601282473,12.759530668906493,12.811743534373134,58837300
2010-02-12,13.333874702453613,13.497040078166744,12.916171738980964,13.02712299940699,91108900
2010-02-16,13.523143768310547,13.607990447481194,13.412191280447042,13.457878624151991,69083400
2010-02-17,13.483983039855957,13.614515804393786,13.399137614303259,13.614515804393786,47296700
2010-02-18,13.60146713256836,13.607993897609555,13.41219468093308,13.470934321450708,42613600
2010-02-19,13.588407516479492,13.68630645854396,13.431768960205828,13.523141140152319,40760000
2010-02-22,13.621047019958496,13.6797854138647,13.477460683056576,13.673259893871984,38730600
2010-02-23,13.307764053344727,13.673255292598478,13.242498916555482,13.601462148307082,62245300
2010-02-24,13.510091781616211,13.58188369073,13.37955900074101,13.392612527799102,51070100
2010-02-25,13.464406967163086,13.48398726142978,13.196815836450394,13.294716062930771,48789400
2010-02-26,13.399140357971191,13.497039328994443,13.333873962338036,13.444826461458511,47795300
2010-03-01,13.621047019958496,13.66673312902616,13.45788163337221,13.497040977594049,51203300
2010-03-02,13.510091781616211,13.764629334984711,13.431771864120519,13.69936294454711,59399000
2010-03-03,13.392613410949707,13.588411350321179,13.34040054412712,13.549252011417472,49909900
2010-03-04,13.399140357971191,13.451353225507122,13.222921463217562,13.444826461458511,62750100
2010-03-05,13.568833351135254,13.601465928599538,13.34692833878963,13.48398665796326,45879700
2010-03-08,13.555778503417969,13.627570415825637,13.510092401471388,13.581884313879055,35742100
2010-03-09,13.666731834411621,13.836423969769228,13.483986170598891,13.497039699054012,83168700
2010-03-10,13.829895973205566,13.895162364812512,13.647150325676694,13.673257380260624,58435600
2010-03-11,13.86905574798584,13.882109275689821,13.69936362239284,13.797262590466861,53778700
2010-03-12,13.88211441040039,13.947380828208093,13.823374758858797,13.908220230611445,39584500
2010-03-15,13.816843032836914,13.914742001979526,13.738523110611064,13.810316268913681,34378000
2010-03-16,14.365074157714844,14.384654443219773,13.836418897607066,13.855997938259463,123060900
2010-03-17,14.515188217163086,14.586981363731786,14.299810022309714,14.397708975451659,77805900
2010-03-18,14.489080429077148,14.586979368830528,14.365074441468167,14.482553667113248,54458500
2010-03-19,14.352020263671875,14.613084506071164,14.23454104337907,14.521712332444539,77998500
2010-03-22,14.515188217163086,14.554347549449318,14.254123927166987,14.273704215736467,47405700
2010-03-23,14.79583740234375,14.848050276599205,14.593512670210503,14.6130917200231,64740900
2010-03-24,14.63919448852539,14.795833065377735,14.567401340648283,14.704460873427054,54729000
2010-03-25,14.586982727050781,14.834993514513314,14.560875673184807,14.808887705500185,52428700
2010-03-26,14.515188217163086,14.743619937729445,14.404235738308152,14.639194221731005,45700500
2010-03-29,14.573929786682129,14.678355516643212,14.528243685430766,14.632669415391849,34467900
2010-03-30,14.580456733703613,14.710989520222354,14.476031002429783,14.61961607171807,37886300
2010-03-31,14.54782772064209,14.684886059669461,14.489088076815154,14.567406772015591,45983800
2010-04-01,14.613092422485352,14.776257817983769,14.48908761820084,14.619619187687668,45491000
2010-04-05,14.743622779846191,14.782782119681139,14.580457411538776,14.671829619437979,34942900
2010-04-06,14.619619369506836,14.671832246921557,14.528247145244373,14.639199665357303,47056500
2010-04-07,14.652244567871094,14.802356346437636,14.521711828772602,14.639191044990753,62539800
2010-04-08,14.560876846313477,14.626143241383897,14.46297787613432,14.606562949406888,40824500
