date,close,high,low,open,volume
2010-01-04,16.061180114746094,16.158756900418282,15.618830696225622,15.68388230025913,59853700
2010-01-05,15.989628791809082,16.08720561144523,15.859525538456499,16.002639365295657,45124500
2010-01-06,15.88554859161377,16.093712829351283,15.833507532179393,15.963610801143702,35715700
2010-01-07,15.957110404968262,15.983130322282996,15.722924945350101,15.807491227569376,31531200
2010-01-08,16.041669845581055,16.067690992555146,15.774959292879494,15.85952553903214,39115900
2010-01-11,15.99613094329834,16.191284544320382,15.87903828638258,16.028656129883235,35852900
2010-01-12,15.742432594299316,15.937586214914049,15.66437040159955,15.898555738942395,35780400
2010-01-13,16.02866554260254,16.067697278333124,15.742440258453968,15.79448133200435,43683900
2010-01-14,16.230316162109375,16.31488239118881,15.950595092394096,15.989625564218732,52302100
2010-01-15,15.872533798217773,16.327893877817807,15.807482181023998,16.26284226062403,51648100
2010-01-19,16.165266036987305,16.184780654318274,15.937585988993256,15.963607133109806,37607500
2010-01-20,15.879043579101562,16.087207820444302,15.690395200668483,16.015652137955705,42125400
2010-01-21,15.599316596984863,16.03516078003853,15.521255655971355,15.944089268604007,54767500
2010-01-22,14.94229793548584,15.566791678061435,14.877247563780227,15.508245350921337,70424300
2010-01-25,14.955309867858887,15.078907818714898,14.792681442274397,15.026866772158117,51288800
2010-01-26,14.896767616271973,15.09192252488878,14.727633858440111,14.83171598006637,55312800
2010-01-27,15.059399604797363,15.130956545417346,14.805699529154953,14.890265807450072,51802900
2010-01-28,14.649567604064941,15.104926411760284,14.538980234627042,15.078906511116472,63620000
2010-01-29,14.61704158782959,15.046380506938963,14.597526971987747,14.929289089618873,73431900
2010-02-01,14.786175727844238,14.922784246569517,14.55849569047303,14.734134682795652,54386100
2010-02-02,14.974823951721191,15.033370277256871,14.64306185393777,14.838215445219184,54108900
2010-02-03,15.007349967956543,15.124442625513794,14.864237409140095,15.06589629673517,80035500
2010-02-04,15.065896034240723,15.462709757769607,15.026865562653784,15.228524446735339,126098600
2010-02-05,15.417181015014648,15.53427248304756,15.06590288864525,15.156974444034255,99148600
2010-02-08,15.287070274353027,15.54727547768012,15.274059703997603,15.469214537060132,69909000
2010-02-09,15.540777206420898,15.612334134914782,15.339118237923499,15.482230854154421,60331600
2010-02-10,15.456206321716309,15.612329467500537,15.365134796864625,15.521257942648854,50574100
2010-02-11,15.566795349121094,15.605825829500137,15.31309536552242,15.397661613136444,42458500
2010-02-12,15.456206321716309,15.482226225635445,15.293577889763178,15.430185177040702,56455000
2010-02-16,15.612329483032227,15.612329483032227,15.482226241037704,15.586308338330735,46758200
2010-02-17,15.657865524291992,15.670876096874391,15.443196039708363,15.605824474718885,48505500
2010-02-18,15.794475555419922,15.846516609937096,15.547279615895887,15.644856438021012,41154700
2010-02-19,15.846522331237793,15.85953166899658,15.651367375771299,15.696903159819696,38781900
2010-02-22,15.807488441467285,15.911570573895755,15.709911597410207,15.866034796052912,31374800
2010-02-23,15.644853591918945,15.761946253470313,15.501741028220817,15.7164104941462,36286000
2010-02-24,15.833502769470215,15.90505966995198,15.670874352561734,15.670874352561734,33182100
2010-02-25,15.82700252532959,15.866033010408355,15.52776673846449,15.61233299626127,37112100
2010-02-26,15.82700252532959,15.91156878312637,15.748940314415314,15.846518388247347,30719800
2010-03-01,16.002641677856445,16.03516687551656,15.820497344992248,15.827002632675622,41777800
2010-03-02,16.00914192199707,16.10021343935949,15.89855454773283,16.0416671094104,51403800
2010-03-03,16.158761978149414,16.217308316101562,16.00263882386253,16.067690448337864,50693400
2010-03-04,16.230316162109375,16.249830777643528,16.041666606903693,16.158759263133934,40262000
2010-03-05,16.399456024169922,16.41897188927128,16.210807624551023,16.243332825629732,57057100
2010-03-08,16.997922897338867,17.14754199538275,16.431976657771113,16.464501847353095,116178200
2010-03-09,16.997922897338867,17.225602946682084,16.718203040967058,17.128026137179692,160887600
2010-03-10,16.828784942626953,16.952381615396707,16.75072277599065,16.81577437472823,69660800
2010-03-11,16.89383888244629,16.900344167774907,16.73121047149983,16.776747468800135,37340500
2010-03-12,16.835294723510742,16.932872775251024,16.77024434335918,16.913356916751674,31167200
2010-03-15,16.965402603149414,16.97190789109421,16.744227776053553,16.757238351943148,36759300
2010-03-16,17.010927200317383,17.134525108540114,16.91985571044589,16.93286627778639,53887500
2010-03-17,17.082490921020508,17.17356244736374,17.03044987157345,17.043460444124335,32456000
2010-03-18,17.134538650512695,17.193085009059992,17.056476425530644,17.069487003153814,27088000
2010-03-19,17.010927200317383,17.199576704486603,16.958886171711388,17.15404095955086,55661800
2010-03-22,17.095502853393555,17.160553239809293,16.84180163149714,16.861317491875816,31899500
2010-03-23,17.329689025878906,17.401245948316006,17.023947954954753,17.036958530080906,48863100
2010-03-24,17.206092834472656,17.316680245066593,17.19958754670163,17.27764851844042,35293400
2010-03-25,17.19308090209961,17.466296763137482,17.18657561484196,17.342698786755506,35137800
2010-03-26,17.219100952148438,17.401245274592277,17.134534698616072,17.199586330971492,37524500
2010-03-29,17.2451229095459,17.362215605121595,17.206092424606247,17.310174544949813,30387800
2010-03-30,17.33619499206543,17.375225478214993,17.1345360327431,17.329689704247706,32975900
2010-03-31,16.932878494262695,17.31017653405241,16.8873414757176,17.251630179537035,54745100
2010-04-01,16.80276870727539,17.108509697527033,16.692181329396046,17.043459320573874,56193700
2010-04-05,17.023948669433594,17.069484443529483,16.783257982525168,16.828794997377845,34804200
2010-04-06,17.056472778320312,17.160554895535704,16.94588537368437,16.997926432292065,31121900
2010-04-07,17.134538650512695,17.297167148531415,16.978415441305565,16.978415441305565,43837800
2010-04-08,17.095502853393555,17.167058526602187,16.91335854546236,17.095502853393555,38623400
2010-04-09,17.303668975830078,17.329688885114294,17.056473013468043,17.095504738529453,34610800
2010-04-12,17.258129119873047,17.394736402989647,17.23210797599002,17.284149022999642,28374400
2010-04-13,17.199583053588867,17.23861352926218,17.02394405192427,17.206088339660496,42863900
2010-04-14,17.485809326171875,17.518335758631938,17.277645121453578,17.323180886141138,44610100
2010-04-15,17.700485229492188,17.726506384886562,17.53135268245666,17.56387788594265,47016500
2010-04-16,17.55086326599121,17.850100280322405,17.427266528605237,17.661450669433243,68523400
2010-04-19,17.609405517578125,17.63542666093004,17.271138098541634,17.518333997359225,43888900
2010-04-20,17.680959701538086,17.85659866987935,17.602897524245453,17.68746498637549,47166000
2010-04-21,17.719999313354492,17.824081442947076,17.641938336538484,17.674463536752345,42737800
2010-04-22,17.772031784057617,17.804558209299397,17.381723366450025,17.615908665165833,44843600
2010-04-23,17.86960792541504,17.895629064657797,17.70047424260574,17.811061602875043,39305500
2010-04-26,17.934661865234375,18.01922933801544,17.876115535080213,17.9411671508911,35663400
2010-04-27,17.570377349853516,17.941170005999208,17.388233044748365,17.83058261374904,57167400
2010-04-28,17.589889526367188,17.811063023794215,17.4467757306272,17.635425282918526,54475300
2010-04-29,17.90864372253418,17.98019939027435,17.628922615599752,17.628922615599752,41865500
2010-04-30,17.51833724975586,18.04525309289358,17.51183196271013,18.00622261137584,41886700
2010-05-03,17.915145874023438,18.01272266987251,17.57037320521668,17.583383775531566,44974900
2010-05-04,17.277645111083984,17.726499952711254,17.173563008787305,17.719994666223148,52347200
2010-05-05,17.271141052246094,17.446780077640042,17.010935778008736,17.11501788770368,49889300
2010-05-06,16.58159828186035,17.336194266541412,15.111436797014361,17.17356580017469,97908000
2010-05-07,16.074190139770508,16.679167974222707,15.826995522634572,16.601107038603445,95894500
2010-05-10,16.997922897338867,17.258129377020516,16.848305040051432,16.99141885202763,74912200
2010-05-11,16.88733673095703,17.414253773549866,16.796265200968584,16.952388355558725,53718000
2010-05-12,17.394737243652344,17.433767720606742,17.036955183264638,17.05646980136359,66161700
2010-05-13,16.607622146606445,16.978414912008656,16.503540010379755,16.97190962339987,143656300
2010-05-14,16.22381591796875,16.458000062441855,16.061187453949536,16.43198015339227,82159400
2010-05-17,16.178279876708984,16.249835555969316,15.78146603407885,16.243330268626252,72483200
2010-05-18,15.846522331237793,16.2758614962042,15.729429606109308,16.262850917688358,59688900
2010-05-19,15.78145980834961,15.950593490276601,15.59281027209236,15.76194395401935,62394300
2010-05-20,15.163477897644043,15.5407758910053,15.04638520302215,15.326106364450736,97381300
2010-05-21,15.261054039001465,15.293580475344998,14.675591833141368,14.74714875234046,88178000
2010-05-24,15.202510833740234,15.417180377390936,15.04638640130624,15.26105594495694,48173300
2010-05-25,15.163477897644043,15.163477897644045,14.701613647476274,14.78617990428279,64859000
2010-05-26,14.8902587890625,15.449700990388095,14.857733599069531,15.32610303505318,72466100
2010-05-27,15.397658348083496,15.404163633559998,14.97482471816148,15.215514077010415,59790400
2010-05-28,15.065896034240723,15.332606531471386,14.95530866411413,15.300081345274991,56435900
2010-06-01,14.961816787719727,15.274063101160129,14.90977573547966,14.922786308728815,56341200
2010-06-02,15.189495086669922,15.202505658403082,14.7926813341034,15.007350804674905,45748300
2010-06-03,15.430190086364746,15.462716527557982,15.13745956016681,15.280572179146455,49009800
2010-06-04,14.935795783996582,15.319599013219662,14.805693772531013,15.169981141693802,60603900
2010-06-07,14.80569076538086,15.150463445213932,14.753649723213256,14.96831917724916,50257700
2010-06-08,14.935795783996582,14.961816930743636,14.649570614318389,14.903270591319332,71516900
2010-06-09,14.818702697753906,15.254546931239505,14.792681553900948,14.97482583860236,47727700
2010-06-10,14.812193870544434,15.026863292983217,14.643060198205372,14.961811689659557,98936100
2010-06-11,14.90326976776123,14.955310817622971,14.649569804779805,14.656075091107086,56318300
2010-06-14,14.80569076538086,15.143958159848442,14.786174909284389,15.013854934051274,57270100
2010-06-15,15.176487922668457,15.254550129839116,14.831715138862817,14.844725713517375,77834700
2010-06-16,15.150467872619629,15.469219504139202,15.020364608802518,15.033375183335565,73638000
2010-06-17,15.072400093078613,15.287069530472014,14.994337915500912,15.280564245610853,52811800
2010-06-18,15.280563354492188,15.38464542468854,15.059388645135902,15.14395610264303,52422500
2010-06-21,15.18299388885498,15.57330246064629,15.046385330387487,15.508250825221614,54836700
2010-06-22,14.94229793548584,15.384647411319321,14.909772749633033,15.169977958724402,42148200
2010-06-23,14.870743751525879,15.052886795554425,14.727629941781814,15.033372178412185,54086100
2010-06-24,14.682097434997559,14.948808014945824,14.617045801673338,14.75365435572987,58002300
2010-06-25,14.428396224975586,14.7471478368135,14.382860457678255,14.695106782651322,76899200
2010-06-28,14.584519386291504,14.799188889787832,14.499953138568477,14.5064571846762,43365000
2010-06-29,14.064105033874512,14.434897599374175,13.920991243150945,14.408876458967612,68951400
2010-06-30,13.862452507019043,14.135668427079214,13.816916727135172,13.9990610874276,57128000
2010-07-01,13.829917907714844,13.979535723034488,13.61524849072176,13.79088744301322,66345400
2010-07-02,13.745355606079102,13.862448284834992,13.654284074049661,13.797396658775433,46262200
2010-07-06,13.881962776184082,14.096632252485632,13.693313203286975,13.934003823749412,51187800
2010-07-07,14.623552322387695,14.630057610344425,13.953523792683157,13.979543703753261,70496900
2010-07-08,14.669090270996094,14.825214723578512,14.40888491795372,14.747152497287303,55310300
2010-07-09,14.766667366027832,14.838223057805193,14.591028299311118,14.669089279569494,41488800
2010-07-12,14.870743751525879,14.948804701607704,14.708115324639571,14.708115324639571,30563100
2010-07-13,15.020364761352539,15.143962739158413,14.955313128783306,14.987839565446269,45007700
2010-07-14,15.443195343017578,15.540772151470598,15.215515296122907,15.241536440113812,61467200
2010-07-15,15.56028938293457,15.586309288465754,15.235032498877207,15.417176800621686,51771300
2010-07-16,14.799185752868652,15.527761597404208,14.708114237585336,15.527761597404208,77069000
2010-07-19,14.786175727844238,14.981330577343723,14.669083066295824,14.877248487246552,54701900
2010-07-20,14.994342803955078,15.013858664901118,14.343828994833268,14.486942826924306,66161600
2010-07-21,14.675592422485352,15.104931473407976,14.571510303519668,15.000849354442293,45752100
2010-07-22,15.13745403289795,15.196000364911384,14.786176040817345,14.786176040817345,57947100
2010-07-23,15.189495086669922,15.228525561112992,14.968320330231835,15.065897136717718,39345400
2010-07-26,15.35863208770752,15.35863208770752,15.091921513813762,15.169982479425425,38325000
2010-07-27,15.156970024108887,15.4301858513603,15.091919641090021,15.404165946304058,47984200
2010-07-28,15.215513229370117,15.365132305481897,15.124441719285244,15.150462859741648,41757900
2010-07-29,15.098416328430176,16.91334941938037,14.935787968628441,15.306581671211367,37489200
2010-07-30,15.007349967956543,15.22201942655939,14.883752024895408,14.97482478119346,42185400
2010-08-02,15.482230186462402,15.573302975369753,15.222024876920228,15.241540740419687,43032200
2010-08-03,15.495235443115234,15.540771201559563,15.365133453382349,15.508246014315432,27135900
2010-08-04,15.703402519226074,15.774959433285145,15.469218398157764,15.475723684959188,48329300
2010-08-05,15.722919464111328,15.72942475136145,15.501744660633848,15.631847924122956,30206900
2010-08-06,15.657865524291992,15.722917146447498,15.352124513144547,15.560288711436977,40439300
2010-08-09,16.113229751586914,16.178281390347095,15.742437023637715,15.748941070832606,64011100
2010-08-10,15.813992500305176,15.996136838271772,15.716415663834669,15.911569336775685,59163700
2010-08-11,15.43669605255127,15.579809918573044,15.254552936897255,15.521263562610848,71535700
2010-08-12,13.894975662231445,14.057604118050609,13.660790288809721,13.934006144216182,227307900
2010-08-13,13.894975662231445,14.038088256679915,13.823418744628885,13.992552487571613,67924100
2010-08-16,14.25275993347168,14.389368502301647,13.803904979825841,13.816915556049047,88596200
2010-08-17,14.343830108642578,14.499954526820822,14.278779715284484,14.356840683616886,82948700
2010-08-18,14.578011512756348,14.64306312910047,14.32431157384629,14.337322145266391,73044200
2010-08-19,14.454414367675781,14.636558655392994,14.317807082455209,14.532476559770714,71331800
2010-08-20,14.460921287536621,14.578013968529888,14.395869660234075,14.434901381069556,54657100
2010-08-23,14.103144645690918,14.623555383600998,14.08362877773539,14.617050094282488,49300700
2010-08-24,13.745355606079102,13.953521057620998,13.72584098679083,13.940510484257773,74151900
2010-08-25,13.797394752502441,13.888467512705672,13.543694810754033,13.654282187549358,54311000
2010-08-26,13.465635299682617,13.862447848724786,13.459130013205659,13.777881606037399,53499700
