date,open,high,low,close,volume
2010-01-04,27.844281189462347,28.058467967842827,27.304531226954328,27.475879669189453,13700400
2010-01-05,27.475878797612285,27.55298616611253,27.158883290769406,27.407339096069336,10307700
2010-01-06,27.330233660859093,27.415908702377124,27.141749876811833,27.261693954467773,10709500
2010-01-07,27.218857392993147,27.295964767350732,27.021805940352877,27.270261764526367,8202100
2010-01-08,27.12461133103636,27.3645010920688,27.013234934127023,27.313095092773438,7657500
2010-01-11,27.013238942629012,27.193155064514666,26.63626972910099,26.867591857910156,11250500
2010-01-12,26.576291607813594,26.661966632301443,26.284997505024005,26.40494155883789,14618300
2010-01-13,26.464917044757073,26.87615688922551,26.447783344912235,26.8076171875,9620600
2010-01-14,26.670538838058786,26.713377177277025,26.52489175294788,26.576297760009766,9235600
2010-01-15,26.567725423577876,26.687669484080786,26.05367688209857,26.216459274291992,13936400
2010-01-19,26.20789419150643,26.72194278366022,26.13078682097759,26.56772804260254,9662100
2010-01-20,26.559162388382042,26.76478151400468,26.319272591431186,26.72194480895996,13302800
2010-01-21,26.67910002357809,26.91898976256663,26.190754513954236,26.225025177001953,15403600
2010-01-22,26.130784887334734,26.310700982511527,25.659574665963344,25.68527603149414,14459400
2010-01-25,25.89089453259704,25.899462198949273,25.316873959919768,25.63387107849121,11155800
2010-01-26,25.53106161865046,25.651007317705307,25.119823423901817,25.411117553710938,11197300
2010-01-27,25.325440630484763,25.539627378522965,24.854230438446802,25.119821548461914,16121200
2010-01-28,25.214068498918245,25.256905202114492,24.597209514553214,25.14552879333496,17126000
2010-01-29,25.162664252375862,25.5481994853902,25.05985387643608,25.316877365112305,14507900
2010-02-01,25.359713635270417,25.505360702744355,25.136959200656428,25.291173934936523,10894200
2010-02-02,25.29974084149445,25.71097903114024,25.03414808083065,25.68527603149414,10100900
2010-02-03,25.633870746258918,26.447781063904,25.522494353353977,26.344970703125,15976200
2010-02-04,25.942303540429098,26.122219652353248,25.411119603771947,25.419687271118164,13407100
2010-02-05,25.385415288951286,25.565333025686623,24.837097680072873,25.30830955505371,11956100
2010-02-08,25.496794382950615,25.65957679263677,25.239769267533198,25.25690460205078,10656800
2010-02-09,25.608171022637556,25.736684398576063,25.25690483240067,25.56533432006836,14376800
2010-02-10,24.9827407082336,25.77951562607869,24.871364324738582,25.728111267089844,24191900
2010-02-11,25.54819487700332,26.070811061706287,25.496790515363497,25.839488983154297,12389400
2010-02-12,25.582468312384194,25.87376245009329,25.582468312384194,25.76238441467285,12802700
2010-02-16,25.94230269365771,26.130786466775856,25.84805999004093,26.105083465576172,9061600
2010-02-17,26.165057797163428,26.499188650637688,26.027976754744927,26.43921661376953,9768600
2010-02-18,26.439218342742507,26.619134465112452,26.285003589787955,26.576297760009766,8212300
2010-02-19,26.507760198069914,27.004673534434446,26.430652815348203,26.756216049194336,12595600
2010-02-22,26.85902349835031,26.961832241318458,26.61056604029886,26.661972045898438,7868200
2010-02-23,26.584856618312894,26.79047567607689,26.439209581465683,26.49061393737793,10228300
2010-02-24,26.601995436258715,26.98753226512086,26.56772640375726,26.89328956604004,12062100
2010-02-25,26.45635197309979,26.910428562897536,26.430650603753584,26.867591857910156,10553800
2010-02-26,26.893291786749774,26.910427121473113,26.542025595498657,26.764780044555664,13449800
2010-03-01,26.901857203309294,27.073207267975377,26.8504528375556,27.02180290222168,8681000
