date,close,high,low,open,volume
2010-01-04,43.15721130371094,43.38074038207942,42.975263073763166,43.19359810364652,3640265
2010-01-05,42.88686752319336,43.26635064566821,42.470992879061214,43.04281695717759,3405012
2010-01-06,43.4951057434082,43.97856020277963,43.41193455699305,43.604275633641166,6301126
2010-01-07,43.52628707885742,43.541883451003095,42.68934343819486,43.31315088979982,5346240
2010-01-08,43.83299255371094,43.83299255371094,43.30275384160619,43.5054924517299,4073337
2010-01-11,43.65624237060547,43.97854364100394,43.359935050812375,43.86417974518356,3500812
2010-01-12,43.692626953125,43.760206477867,43.30274617424914,43.4483028034506,3626033
2010-01-13,43.55227279663086,43.72382338963252,43.25076667643607,43.72382338963252,3709992
2010-01-14,43.40674209594727,43.63027121424775,43.36515175325015,43.53150363719036,3150384
2010-01-15,43.33915710449219,43.71344168134432,43.0792364688854,43.41713424385893,4730180
2010-01-19,44.248870849609375,44.274860062135566,43.4067283413619,43.57307542916645,5382478
2010-01-20,44.04093170166016,44.25406790179719,43.45351101110378,44.09811365907791,4390755
2010-01-21,42.99085235595703,43.97855150423433,42.92327281572168,43.97855150423433,5720707
2010-01-22,42.35662841796875,43.058412719604654,42.263054964154456,42.83488377767,5751564
2010-01-25,42.53857803344727,43.08961177285319,42.35663463128494,42.79849853465661,4050374
2010-01-26,42.43461990356445,43.00644416767852,42.127910237799625,42.34624520850005,3753048
2010-01-27,42.78291320800781,43.063628939658585,42.11232136734095,42.27866844394218,6060012
2010-01-28,41.977149963378906,42.959649992167336,41.12461018056639,42.94925241354192,8157557
2010-01-29,41.84199905395508,42.56457873111922,41.68084604080642,42.289061817722896,5199012
2010-02-01,41.81599426269531,42.04992553629454,41.55607378764324,42.023931591421096,4344709
2010-02-02,41.810821533203125,42.07594096247121,41.43133816205332,41.95117943615959,5609240
2010-02-03,42.367034912109375,42.460603642196,41.49889867507584,41.49889867507584,4067955
2010-02-04,41.176605224609375,42.17470190964766,40.9790654039275,42.17470190964766,6353870
2010-02-05,40.82831573486328,41.32736171831343,40.1629179279815,41.150617056411896,6467968
2010-02-08,40.30326461791992,40.79711167344745,40.15770799864532,40.79711167344745,5271131
2010-02-09,40.92189025878906,41.28058316756925,40.495622545019614,40.69316239857694,5085990
2010-02-10,40.869895935058594,41.21819116545561,40.547594655967984,40.96346941633989,2924459
2010-02-11,41.727630615234375,41.79001134889575,40.984255857633485,41.18179563813138,6607302
2010-02-12,41.1610107421875,41.18700469745328,40.583987626089566,41.140220321397365,6509828
2010-02-16,41.83160781860352,41.91998252406661,41.24418711387254,41.6288691955453,4328444
2010-02-17,41.93364334106445,42.221430703105206,41.72434040303409,42.08015587514297,3701859
2010-02-18,42.44118881225586,42.47781454926229,41.89176933515984,41.89176933515984,3232070
2010-02-19,42.65573120117188,42.77084613472752,42.17956789928175,42.45689414567935,3848608
2010-02-22,42.21619415283203,42.78131251452991,42.14817082316737,42.7551478590542,3618378
2010-02-23,41.708641052246094,42.43073307535007,41.6877093263504,42.07492238255826,4762352
2010-02-24,41.89701461791992,42.17434090334499,41.59876137999472,41.860388870115095,4222717
2010-02-25,41.72432708740234,41.74002587702344,41.14874777243492,41.420841027583066,4911135
2010-02-26,41.93888473510742,42.03306797275337,41.38946500873644,41.72434882224393,3856382
2010-03-01,42.16386413574219,42.35746823738008,42.04351628534181,42.15863120532725,3043940
2010-03-02,42.45166778564453,42.58248153254398,42.16387563263662,42.24759776753266,4025258
2010-03-03,42.38364028930664,42.73945097221459,42.31038402527915,42.46736241599125,3411351
2010-03-04,42.39409255981445,42.57199784422946,42.15862504924053,42.49350867403816,3133879
2010-03-05,43.13712310791016,43.16852069442739,42.50398619220086,42.56677659066317,3758550
2010-03-08,42.54584884643555,43.184223527522455,42.50399016840223,43.12666128018931,4338968
2010-03-09,42.90166091918945,42.97491718086896,42.24759226980692,42.46212812368461,5082761
2010-03-10,42.67666244506836,42.9382899246968,42.51445589047647,42.86503365745212,4287182
2010-03-11,42.51968002319336,42.66619252736404,42.1272388849608,42.51968002319336,4841528
2010-03-12,42.58248901367188,42.73422974002435,42.34178843037975,42.68190518698648,3523296
2010-03-15,42.51968002319336,42.72898291849838,42.268518458655976,42.46735549301001,3136271
2010-03-16,42.72896957397461,42.72896957397461,42.13769158604782,42.51966674403617,5073671
2010-03-17,43.0010871887207,43.12143508461708,42.72376564474905,42.87027342803797,4771681
2010-03-18,43.78073501586914,43.82259847328904,42.90690218625307,43.0638758278582,5907642
2010-03-19,42.88593673706055,43.95337766878666,42.65047407250656,42.88593673706055,8223935
2010-03-22,42.82316970825195,43.01154089744822,42.64526438088414,42.64526438088414,3895013
2010-03-23,43.090030670166016,43.12142348150455,42.46735962865973,42.95921694468264,4967108
2010-03-24,42.70281982421875,43.06386339277174,42.60863184679479,42.833633541735935,3710590
2010-03-25,42.34700393676758,43.03770303127118,42.2999123358697,42.91212224582902,5911230
2010-03-26,42.38364028930664,42.57201149341774,42.25282655523735,42.43596482801989,4563099
2010-03-29,42.57200622558594,42.74467861434498,42.39933383682689,42.509215831985216,3710710
2010-03-30,44.09989929199219,44.21501897125172,43.03246279690629,43.09525317897017,10410702
2010-03-31,43.72842025756836,44.19411790360212,43.61330527304071,43.97958196001933,5186693
2010-04-01,43.87492370605469,44.07376080818662,43.63946085268121,43.8853895705732,3547097
2010-04-05,44.05281829833984,44.20456374757588,43.73363338150396,44.06851709127572,3110557
2010-04-06,44.13653564453125,44.19932603490975,43.71792985896023,43.901072874254766,3837366
2010-04-07,43.77548599243164,44.28304197513316,43.53478555071796,44.01094872989127,5338346
2010-04-08,43.403995513916016,43.74411225583951,43.30981227742858,43.64469608681683,4494209
2010-04-09,43.68654251098633,43.78072572103929,43.320261209191095,43.4144491938162,3449144
2010-04-12,43.57666015625,43.82782174712824,43.4772392413603,43.82782174712824,3140816
2010-04-13,43.92200469970703,44.07898308037448,43.26793607121278,43.451074332276754,5090176
2010-04-14,44.15746688842773,44.199325556703336,43.68130364804249,43.90630055505965,4343992
2010-04-15,44.476661682128906,44.476661682128906,43.91677620580988,44.026662993208255,5424458
2010-04-16,43.827823638916016,44.450494711964346,43.53479858719517,44.31968097985446,6389391
2010-04-19,43.90108489990234,44.02143278321324,43.503410727048056,43.7493394255158,4250823
2010-04-20,44.61793518066406,44.92142129458713,44.12084017604074,44.16793177872821,6859060
2010-04-21,44.84293746948242,44.92142666639538,44.51328666210597,44.70689080138595,5409388
2010-04-22,45.026065826416016,45.07316219893169,44.19932491168036,44.528975646433,5534729
2010-04-23,45.30339813232422,45.57025851422254,44.96328149122126,45.0940952166784,4772758
2010-04-26,45.7534065246582,45.93654482440919,45.387129925156245,45.42898860737636,7521524
2010-04-27,46.03073501586914,47.223757648874646,45.926085918057424,47.05108043054,13321885
2010-04-28,46.171993255615234,46.61152594725807,45.8632694883664,46.512105053267625,6853798
2010-04-29,46.74236297607422,47.0929455831276,46.381314503948566,46.53829293088554,6319903
2010-04-30,46.39700698852539,46.935960769826046,46.25572737842009,46.41270578399772,6293352
2010-05-03,46.99352264404297,47.0929435834343,46.37085144441846,46.6691047134459,5558290
2010-05-04,45.87898254394531,46.68479670799639,45.5284047774342,46.68479670799639,6525854
2010-05-05,45.308624267578125,45.63827499726948,45.041763925705546,45.54408702825565,5836480
2010-05-06,44.07900238037109,47.36504098004383,36.08366520628677,45.03132461962142,10950576
2010-05-07,43.23655700683594,44.11562284926982,42.51969775306456,43.77551087397226,10009085
2010-05-10,44.98421478271485,45.54409544636973,44.42433411905996,44.79061065327468,7500834
2010-05-11,44.49759292602539,44.984222182544826,44.40864263070885,44.57084919983332,5693917
2010-05-12,45.23014450073242,45.32433248934505,44.586541698025215,44.68072968663785,4103476
2010-05-13,44.78538513183594,45.52317602807128,44.69643006186176,45.03131383905671,3963903
2010-05-14,44.3092155456543,44.764447146814135,43.92724020813277,44.5080526113662,4949526
2010-05-17,44.3092155456543,44.5499160617723,43.44061579374071,44.41386939709719,3817273
2010-05-18,43.96388244628906,45.1045758316171,43.87492736503651,44.52376327356176,6243000
2010-05-19,43.46100616455078,43.8822440354149,43.15034599742936,43.8822440354149,7660619
2010-05-20,41.9024543762207,42.89762534987532,41.86033249118273,42.73965987294154,10468229
2010-05-21,42.492164611816406,42.52902544774151,41.144212080146815,41.291645814661656,7761681
2010-05-24,41.90770721435547,42.51323494866472,41.82872450038581,42.50796911409384,4336576
2010-05-25,41.844520568847656,41.88664243937637,40.707182018638186,41.43908014835764,6823419
2010-05-26,41.686553955078125,42.48690310440659,41.61284188490765,42.12358936942088,5646196
2010-05-27,42.87656784057617,42.929226209784304,42.14467416373186,42.33949571601477,5447660
2010-05-28,41.760284423828125,43.01346209356518,41.47068746933533,42.92921832749174,7753429
2010-06-01,41.10735702514648,42.05513996077967,41.054703485298745,41.44961224104699,5190879
2010-06-02,41.46015167236328,41.53913439921927,40.81250196041409,41.38643478093732,6905226
2010-06-03,41.24952697753906,41.997222654900966,40.89147904526537,41.749747642212725,9425556
2010-06-04,40.070072174072266,40.69666335137822,39.91210912203165,40.69666335137822,9750749
2010-06-07,39.35396957397461,40.47024495956934,39.32764280024114,40.101662920409474,7113569
2010-06-08,39.44874572753906,39.56985272525151,38.29034851402408,39.3539679047404,8646482
2010-06-09,39.38028717041016,40.07006097342505,39.22758999650335,39.73833985801323,5744508
2010-06-10,40.77037811279297,40.85462186641653,39.81732921030201,39.90157536622264,7420582
2010-06-11,41.228458404541016,41.275850910855496,40.34386555097405,40.36492888711382,5534729
2010-06-14,41.14421463012695,41.770800833759566,41.102087957887385,41.59177689052069,4319952
2010-06-15,42.00248336791992,42.04987106987909,41.46014089634418,41.64443067471263,3866907
2010-06-16,42.586952209472656,42.65013742029555,41.59178153556682,41.74448113030283,6410321
2010-06-17,42.66594696044922,42.844970974185486,42.07095072210121,42.82917346587479,4755774
2010-06-18,42.744903564453125,42.85021542938215,42.32367051851481,42.56587964004416,6285937
2010-06-21,42.89762115478516,43.703236360092696,42.68700214100223,43.155627885176,4860544
2010-06-22,42.13940048217773,43.10824222631273,42.06041774766462,43.02399365585909,3727693
2010-06-23,42.186790466308594,42.46059473153901,41.83400346232401,42.24470986016963,4266252
2010-06-24,41.1652717590332,42.03933771851203,41.00204532344576,42.023540216960455,5190760
2010-06-25,41.544395446777344,41.64443669922959,41.00731873156645,41.3495739721022,5190520
2010-06-28,41.586524963378906,41.98143382012717,41.22321112137597,41.57072745600625,3700424
2010-06-29,41.32851028442383,41.61811197888064,40.46497584042596,41.4496148751478,10220298
2010-06-30,41.59178924560547,42.23943897774602,41.18108289682553,41.18108289682553,8303708
2010-07-01,41.36009979248047,41.797130388839136,40.98098376179838,41.62863330751529,8146793
2010-07-02,40.896751403808594,41.59705468055147,40.56502778754207,41.491747578870935,4517172
2010-07-06,41.14421463012695,41.797130003909295,40.80722527517589,41.30744107127599,4798950
2010-07-07,42.39739990234375,42.42899010793609,41.03364472118009,41.30218308938797,5929648
2010-07-08,42.76598358154297,42.96080508238085,42.17098740796873,42.71333003083439,4755057
2010-07-09,43.260929107666016,43.30832162242466,42.70805967682733,42.70805967682733,3369610
2010-07-12,43.313575744628906,43.313575744628906,42.839684357348816,43.10822264998778,3835094
2010-07-13,43.992820739746094,44.52989738994508,43.6189753401184,43.6189753401184,6144330
2010-07-14,43.72954940795898,44.06127294748695,43.43468670870822,43.7716760825615,3724703
2010-07-15,43.73480224609375,43.792721601867584,42.9291922934287,43.792721601867584,5551832
2010-07-16,42.623809814453125,43.58212448586284,42.49217355334912,43.55052947699286,5145790
2010-07-19,42.76598358154297,42.93974174025963,42.16572157243843,42.90288569614196,3652823
2010-07-20,43.2767333984375,43.355716130825904,42.12886767698773,42.37634274115597,3648757
2010-07-21,43.33463668823242,43.76114040192112,42.82915507609138,43.51366542969314,5971269
2010-07-22,44.62467956542969,44.83003269393489,44.1507881000018,44.61414789659453,8555227
2010-07-23,45.37237548828125,45.42503383836518,44.41406558566358,44.59835539717536,5452684
2010-07-26,45.97788619995117,46.05686889115447,45.22492972847387,45.54612152174788,5782062
2010-07-27,45.70409393310547,46.0147589453019,45.45661893390636,45.89364955831713,5075585
2010-07-28,45.646183013916016,45.80941430187336,45.39870796887844,45.51454673830952,3378222
2010-07-29,45.46188735961914,46.0621492759673,45.13542963015895,45.83573279693495,3999663
2010-07-30,45.040653228759766,45.4671570494039,44.68260526523557,45.0195946927016,5674542
2010-08-02,46.02529144287109,46.22011292634464,45.6619776512288,45.70409952712248,4352244
2010-08-03,45.91998672485352,46.099010712399526,45.64091667057096,45.79888212137845,3415178
2010-08-04,46.3359375,46.37279352572544,45.93049719405991,45.96735321978535,2658230
2010-08-05,46.18852233886719,46.293829430028126,45.793613540122685,45.97263751693387,3018226
2010-08-06,45.962100982666016,46.09373723498294,45.29339285675458,45.70936014695248,3230755
2010-08-09,46.35174179077149,46.53603637928317,46.02528409210098,46.193781177952815,3812130
