date,close,high,low,open,volume
2021-10-01,142.7021484375,143.9738068504841,141.05698209123025,143.64477900894116,8568300
2021-10-04,141.5905303955078,143.1734406412793,140.21214983696962,142.27527673710233,8620700
2021-10-05,141.9106903076172,143.27128173792497,141.5282945053084,142.1596865452371,5129000
2021-10-06,142.20416259765625,142.23972767572394,140.36335432193678,142.16858395031042,7312600
2021-10-07,143.47576904296875,144.60515322429464,142.30193192249732,142.30193192249732,5309200
2021-10-08,143.11119079589844,143.71590557683476,142.50648958423804,143.45802148816216,4343200
2021-10-11,142.50650024414062,143.92934748396138,142.23082681412862,143.04895922777862,4101600
2021-10-12,140.22996520996094,142.4442542487939,139.91871311433422,142.28419104711926,6686400
2021-10-13,141.57275390625,142.35532122471054,140.28330626144228,140.34556210235465,6901100
2021-10-14,142.38198852539062,143.2979417688855,141.92846262604945,142.02628353405743,4579200
2021-10-15,143.44021606445312,143.8937419222844,142.6487609972921,143.20010775417805,6918400
2021-10-18,142.390869140625,143.0756154617666,141.5727368468535,142.50647936308752,7465500
2021-10-19,145.7256622314453,146.86393449193503,142.93333597223216,143.08451127268893,10081300
2021-10-20,145.64566040039062,146.50825943221056,145.18323295968918,145.82351293319013,6003200
2021-10-21,145.3076934814453,146.18808160946912,144.31170870012338,146.1080500258147,4524100
2021-10-22,145.59228515625,145.89463577565613,144.91644020064632,145.0053596696782,4304300
2021-10-25,145.91238403320312,146.11691368062006,143.80480459733778,145.59224418237665,6715400
2021-10-26,147.39749145507812,147.64648764016917,145.885725025804,146.3392508838039,6939100
2021-10-27,145.6100311279297,147.406358557338,145.2276354601791,147.33521486172688,7018800
2021-10-28,144.818603515625,146.90839399553127,144.34728831632452,145.63673581571777,6278800
2021-10-29,144.8452911376953,145.17431894259445,142.8266306522356,144.3739759044651,8526800
2021-11-01,144.96978759765625,145.82348501938887,141.75059902231104,145.0942857037121,5846400
2021-11-02,147.25526428222656,148.49135783860993,144.9342525173018,145.57453256067967,8450600
