date,open,high,low,close,volume
2021-10-01,43.972849301396046,44.08968046551509,42.91821054164109,43.275020599365234,30014400
2021-10-04,43.28764374448448,43.64761203190414,42.5361315746497,42.85820770263672,29970300
2021-10-05,42.927682499380126,43.48342101237901,42.9118946992924,43.13924407958984,20597400
2021-10-06,43.01925656201536,43.5086856138984,42.98452267754389,43.45500564575195,19376700
2021-10-07,43.82128157509669,44.42754533740086,43.81496862371152,43.96653366088867,21068100
2021-10-08,44.09914779663086,44.23492502011118,43.89390282033781,44.09914779663086,13847400
2021-10-11,44.054950799619085,44.45280769688557,44.02968815140119,44.05810546875,13048200
2021-10-12,43.998112670154846,44.33597665090949,43.91285710428237,44.0107421875,15789300
2021-10-13,44.04863209729918,44.209668372591366,43.61603772462049,43.69182205200195,17937900
2021-10-14,43.73287174229127,44.22861368989232,43.73287174229127,44.16546249389648,19783500
2021-10-15,44.402288540332805,44.55385359747613,44.19388523166224,44.380184173583984,20737200
2021-10-18,44.20651224780875,44.8411897075471,44.152832286613936,44.73698806762695,19887000
2021-10-19,45.66848525314716,45.97793190808789,45.36219688085607,45.68743133544922,33444300
2021-10-20,45.75059230052332,46.25581283803852,45.75059230052332,46.10108947753906,17453700
2021-10-21,46.28422361861343,46.39157994127384,46.041086427395854,46.35684967041016,13954500
2021-10-22,46.44841047716396,47.26623215396778,46.44841047716396,46.8399543762207,21195600
2021-10-25,46.97889462908085,47.52831656523756,46.73575745372671,47.3830680847168,19287900
2021-10-26,47.36411208116834,47.53778145575796,46.87784144591241,46.96940994262695,17418600
2021-10-27,47.0357233521327,47.05466943218428,46.53998144289824,46.58418655395508,14565600
2021-10-28,46.8399609406606,47.04204767641861,46.641032487698034,46.87469482421875,12598500
2021-10-29,46.70417741034858,47.39569309215341,46.59366282253661,47.18097686767578,22022700
2021-11-01,47.35779869396363,47.600935834699,47.15887027714117,47.29780578613281,12549600
2021-11-02,47.35464985575347,47.4209593361918,47.136771718775336,47.27570724487305,13638900
2021-11-03,47.23781883027117,47.45569335428063,47.05783285691004,47.42095947265625,14209500
2021-11-04,47.42094872010316,47.94826977654402,47.31043053505044,47.76828384399414,15149100
2021-11-05,47.99565301345731,47.99565301345731,47.244140607805925,47.4367561340332,15081900
2021-11-08,47.43358536766189,47.52515387506471,46.96310247394317,47.13361358642578,15373200
2021-11-09,47.21255023412387,47.32306843031094,47.00730525285808,47.29780578613281,15001800
2021-11-10,46.96310838741155,47.24413412335832,46.72628776954315,46.87153625488281,16803600
2021-11-11,46.975735604305015,47.04520336759448,46.79259496181263,46.89048004150391,13603200
2021-11-12,47.04835848118292,47.12413919101528,46.587346816584976,46.65681457519531,18313800
2021-11-15,46.77996041186493,46.87469081965599,46.227380218533455,46.38842010498047,28896000
2021-11-16,45.816891967005866,46.3157921779012,44.9327608027511,45.20746994018555,73986600
2021-11-17,45.20431511954593,45.696902377587726,44.78119561962757,44.81908416748047,33116100
2021-11-18,44.88223525243888,45.24535819768518,44.4780618667619,45.20431137084961,24394200
2021-11-19,45.34956344557342,45.469552880722006,44.81908402773732,44.96117782592773,28119300
2021-11-22,45.046424384937126,45.89897977660674,44.8380211528413,45.71583557128906,29126400
2021-11-23,45.54849697782928,46.094764255186426,45.23273736307274,46.04108428955078,29907900
2021-11-24,46.01581690627733,46.4357780933811,45.98739598045261,46.271583557128906,18089400
