date,close,high,low,open,volume,MACD,RSI,CCI,DX,Turbulence
2010-01-04,19.684574127197266,19.825273329837525,19.53270759093176,19.65330763772165,20180000,0.0,0.0,0.0,0.0,0.0
2010-01-05,19.45900535583496,19.548338904323217,19.206639657459174,19.49697326407208,25833600,0.0,0.0,0.0,0.0,0.0
2010-01-06,19.19770812988281,19.44784175089902,19.184308692578764,19.432208506079,16254000,0.0,0.0,0.0,0.0,0.0
2010-01-07,19.376373291015625,19.429972738721297,19.106140541300896,19.19994000075975,27841200,0.0,0.0,0.0,0.0,0.0
2010-01-08,19.42996406555176,19.517063768154703,19.257998466639396,19.38976407174309,11907200,0.0,0.0,0.0,0.0,0.0
2010-01-11,19.374143600463867,19.639910495964816,19.244610012413315,19.543877208809555,12912000,0.0,0.0,0.0,0.0,0.0
2010-01-12,19.28256607055664,19.44113396436456,19.173133402230004,19.336167205320663,12842000,0.0,0.0,0.0,0.0,0.0
2010-01-13,19.46123695373535,19.474636388123887,19.19547014572592,19.30937044971504,13428800,0.0,0.0,0.0,0.0,0.0
2010-01-14,19.528223037719727,19.548322174382992,19.31828963402291,19.42325633587132,18379600,0.0,0.0,0.0,0.0,0.0
2010-01-15,19.237905502319336,19.55057205965388,19.188771967094464,19.537172624190973,21295200,0.0,0.0,0.0,0.0,0.0
2010-01-19,19.619802474975582,19.7448701057568,19.13963621440284,19.244602990422862,15239600,0.0,0.0,0.0,0.0,0.0
2010-01-20,19.52377319335937,19.595239695241684,19.27587339222791,19.58184025860619,12771200,0.0,0.0,0.0,0.0,0.0
2010-01-21,18.860475540161133,19.630975591094717,18.78677692803897,19.530474695462004,28140800,0.0,0.0,0.0,0.0,0.0
2010-01-22,18.476337432861328,18.847069278541596,18.23290360854697,18.7666692727034,29776400,0.0,0.0,-333.19750878003964,0.0,0.0
2010-01-25,18.32000541687012,18.717537877726024,18.18154004963456,18.62597223525369,16147200,0.0,27.87799404206432,-229.5086431866175,54.28141654165528,0.0
2010-01-26,18.123462677001957,18.4338952288894,18.087728600059293,18.16812856928571,12437600,0.0,26.08765291190863,-184.5887755317308,56.40161851657995,0.0
2010-01-27,18.739870071411133,18.78900189285959,18.002870599045156,18.063169750397314,19335200,0.0,39.26202920276355,-99.86915219263112,31.535157690514175,0.0
2010-01-28,18.45846366882324,18.86716326578364,18.18153136277069,18.84036270562576,13070800,0.0,36.098625933053285,-82.26476797123676,26.75803629609179,0.0
2010-01-29,18.32000541687012,18.978838778400487,18.28427302348194,18.44730515662617,20281600,0.0,34.62058724812202,-65.82670634983387,20.049390742323165,0.0
2010-02-01,18.68403434753418,18.927466431258303,18.3579667597332,18.378067610110428,16098000,0.0,41.41263645979608,-39.560744162777965,20.04939074232318,0.0
