date,close,high,low,open,volume,MACD,RSI,CCI,DX,Turbulence
2010-01-04,24.76282119750977,24.81779708996341,24.32301106191916,24.64501400170256,12199500,0.0,0.0,0.0,0.0,0.0
2010-01-05,24.723546981811523,25.108379654571344,24.566473246919184,24.91989027391228,11180700,0.0,0.0,0.0,0.0,0.0
2010-01-06,24.967023849487305,25.179075050312072,24.66858108581221,24.81780246764976,9761100,0.0,0.0,0.0,0.0,0.0
2010-01-07,25.9251708984375,25.95658654896372,24.80994226840873,24.80994226840873,11789800,0.0,0.0,0.0,0.0,0.0
2010-01-08,25.68171501159668,25.85449515081724,25.398980061647443,25.8073746564672,7228700,0.0,0.0,0.0,0.0,0.0
2010-01-11,25.85448837280273,26.01941904767639,25.68170827887822,25.68956069389055,7206900,0.0,0.0,0.0,0.0,0.0
2010-01-12,25.171215057373047,25.84663661206687,24.77067597045265,25.68170892897974,13121500,0.0,0.0,0.0,0.0,0.0
2010-01-13,25.556055068969727,25.563907485949155,24.88063336217424,25.124098734026592,8797200,0.0,0.0,0.0,0.0,0.0
2010-01-14,26.16863822937012,26.176493640142425,25.39112033674966,25.66599979455257,8818300,0.0,0.0,0.0,0.0,0.0
2010-01-15,26.506345748901367,26.694836636894184,25.9958519657233,26.341418094383293,19382000,0.0,0.0,0.0,0.0,0.0
2010-01-19,27.590167999267575,28.19490586841881,27.095381925241707,27.142505407136174,26477900,0.0,0.0,0.0,0.0,0.0
2010-01-20,27.134653091430664,28.32842113863778,26.9304573051804,28.22632174753161,26854700,0.0,0.0,0.0,0.0,0.0
2010-01-21,25.99587059020996,28.029988774473317,25.917334411590414,27.825792912484577,29192700,0.0,0.0,0.0,0.0,0.0
2010-01-22,26.0429801940918,26.789085476584283,25.99585671449509,26.561326485809243,21021600,0.0,0.0,36.494995292293716,0.0,0.0
2010-01-25,25.917325973510746,26.48279586254979,25.885910313905864,26.357136220092467,10925800,0.0,58.844861986117515,11.031758977292448,28.1206961742458,0.0
2010-01-26,25.47751235961914,25.84663882128431,25.47751235961914,25.532488258680534,11057200,0.0,54.86323914598549,-48.76364142210535,18.948207194467802,0.0
2010-01-27,26.105802536010746,26.333558452617385,25.21833011542998,25.39896556458172,14387100,0.0,59.118752829351216,-27.34561369708462,25.771543090792353,0.0
2010-01-28,26.255037307739254,26.773383716914264,25.94874211085797,26.17650115324333,16742100,0.0,60.08145238846521,19.889897039458003,31.390144231839606,0.0
2010-01-29,25.917325973510746,26.54562418579735,25.885910313905864,26.24718141147539,11931500,0.0,56.82058859215908,-11.016794386228785,29.877710391459868,0.0
2010-02-01,26.019420623779297,26.239324208982676,25.304730975906683,25.9408814890912,13710200,0.0,57.570317151152835,-45.56214618690278,16.517311610235144,0.0
2010-02-02,26.74197006225586,26.7969459737184,25.86235248289269,26.02728021728032,12114600,0.0,62.52905599424034,26.279446880664715,24.53826207530524,0.0
2010-02-03,26.16863822937012,26.741960381331477,25.77595157767373,26.741960381331477,8410400,0.0,56.851439099626965,-19.806721614643465,22.573146925576857,0.0
