date,close,high,low,open,volume,MACD,RSI,CCI,DX,Turbulence
2010-01-04,17.557857513427734,17.61326459021461,17.51476338131062,17.59479517320997,13870400,0.0,0.0,0.0,0.0,0.0
2010-01-05,17.345470428466797,17.542474101150134,17.280829203828638,17.499378777163848,23172400,0.0,0.0,0.0,0.0,0.0
2010-01-06,17.339313507080078,17.373172354277425,17.2315769685261,17.34546880713239,19264600,0.0,0.0,0.0,0.0,0.0
2010-01-07,17.29621696472168,17.351624055095883,17.16077806282214,17.339312281633976,13234600,0.0,0.0,0.0,0.0,0.0
2010-01-08,16.976099014282227,17.126928606702727,16.85297180990676,17.07152148215657,28712400,0.0,0.0,0.0,0.0,0.0
2010-01-11,17.32084846496582,17.37625557326925,16.868357471897053,16.976094037699365,28642400,0.0,0.0,0.0,0.0,0.0
2010-01-12,17.508609771728516,17.545547437550262,17.25620023586334,17.26543435876197,23269800,0.0,0.0,0.0,0.0,0.0
2010-01-13,17.554779052734375,17.677906153521022,17.450121369333843,17.50245079814764,15157400,0.0,0.0,0.0,0.0,0.0
2010-01-14,17.58556365966797,17.622501324927867,17.474749489661065,17.557860117166243,12392600,0.0,0.0,0.0,0.0,0.0
2010-01-15,17.327003479003906,17.653288451232843,17.250049298877823,17.530162467567667,27460800,0.0,0.0,0.0,0.0,0.0
2010-01-19,17.36701774597168,17.38856599537962,17.213109395124455,17.305455345014813,14615400,0.0,0.0,0.0,0.0,0.0
2010-01-20,17.083824157714844,17.357780789664886,17.01918294271643,17.286983100729387,18810200,0.0,0.0,0.0,0.0,0.0
2010-01-21,16.735986709594727,17.108445654544294,16.680579632634526,17.09921035889957,27396800,0.0,0.0,0.0,0.0,0.0
2010-01-22,16.695974349975586,16.886820329758617,16.61594136946102,16.729833192563948,23551400,0.0,0.0,-174.1015358711942,0.0,0.0
2010-01-25,16.72983741760254,16.78832334295519,16.585164364981996,16.772932742577797,16853200,0.0,31.135951026239795,-144.5636777102212,47.64366751519952,0.0
2010-01-26,16.665193557739258,16.776007741707648,16.582082919762964,16.643646485770667,15515000,0.0,30.178677173482924,-121.99168726169316,47.732416125909715,0.0
2010-01-27,16.779090881347656,16.825263864517034,16.529760060070682,16.6221048521817,20414800,0.0,34.02733257604357,-92.37308957518444,49.30382514864271,0.0
2010-01-28,16.677509307861328,16.880668287861386,16.662118707330386,16.8406517870989,20905200,0.0,32.31641072125361,-73.14149454687751,44.35473349062536,0.0
2010-01-29,16.699060440063477,16.911453597132127,16.59132503594775,16.757545205979465,22146800,0.0,33.085124701946775,-66.60475633453213,46.78216211440315,0.0
2010-02-01,16.739070892333984,16.794477987034206,16.62210022860825,16.779086214107267,14517600,0.0,34.570857396819285,-60.99418858729275,46.78216211440314,0.0
2010-02-02,16.94530487060547,16.994555483343415,16.66827061428975,16.785240085650347,16888600,0.0,41.750188368476955,-24.72284470299162,28.419990176526216,0.0
2010-02-03,16.88990020751953,16.91760375454817,16.785242493658817,16.905290806040465,15899400,0.0,40.46558415488371,-18.101610248652392,28.419990176526227,0.0
2010-02-04,16.44664764404297,16.831418548733797,16.437413518083225,16.79140204586222,21342800,0.0,31.98621757617043,-102.18653217176445,42.83772820030773,0.0
2010-02-05,16.341989517211914,16.44664724773503,16.169611733342197,16.38816249435325,29285000,0.0,30.368129970705166,-189.72432643932254,51.018105704316774,0.0
2010-02-08,16.206552505493164,16.397398563455788,16.181926601638516,16.397398563455788,16721200,0.0,28.36817752611349,-206.53359131462838,51.01810570431679,0.0
2010-02-09,16.62517547607422,16.923757979450567,16.428173023044266,16.526674249559242,31495000,0.0,41.24762962300766,-6.619325521722413,13.871624678513438,0.0
2010-02-10,16.557456970214844,16.80678769142931,16.36660981231893,16.80678769142931,18717600,0.0,39.99487860077816,-40.076302075052716,16.45988108499017,0.0
2010-02-11,16.6898193359375,16.72367935571392,16.397393280137116,16.498972165239024,26327200,0.0,43.60052136467678,-20.964677737318613,16.459881084990172,78.0289505661792
2010-02-12,16.61594581604004,16.745229444458264,16.505131612889436,16.59747639077242,24640000,0.0,42.08072113381538,-8.334238923388359,15.056200672708828,80.25253079753354
