date,close,high,low,open,volume,MACD,RSI,CCI,DX,Turbulence
2010-01-04,28.55213737487793,28.6454253764123,27.76587058338377,27.84583172755609,35460500,0.0,0.0,0.0,0.0,0.0
2010-01-05,29.10519027709961,29.21180259327866,28.50549440994364,28.512159109488767,41208300,0.0,0.0,0.0,0.0,0.0
2010-01-06,29.265121459960938,29.378398529795884,28.858663557883144,28.951949061371145,27729000,0.0,0.0,0.0,0.0,0.0
2010-01-07,29.844816207885746,30.064703011767,29.058549373472445,29.17848855443978,44864700,0.0,0.0,0.0,0.0,0.0
2010-01-08,29.77151107788086,29.78483793208424,29.371715619129745,29.564948650484848,33110100,0.0,0.0,0.0,0.0,0.0
2010-01-11,29.671581268310547,30.11135759093344,29.5249908553291,30.06471484018853,31878700,0.0,0.0,0.0,0.0,0.0
2010-01-12,28.97858238220215,29.418358404559545,28.612100245373032,29.311746112528585,47109600,0.0,0.0,0.0,0.0,0.0
2010-01-13,29.4849910736084,29.671561955149407,28.565458436886416,29.018561327918256,39622000,0.0,0.0,0.0,0.0,0.0
2010-01-14,29.77819061279297,29.844824922698024,29.385057080789704,29.45169139069476,37938300,0.0,0.0,0.0,0.0,0.0
2010-01-15,29.10519027709961,29.604935985783545,28.878638787489365,29.518312684563657,69738500,0.0,0.0,0.0,0.0,0.0
2010-01-19,28.838666915893555,29.1518418012035,28.58546417722996,28.918628083529427,41731500,0.0,0.0,0.0,0.0,0.0
2010-01-20,28.91861724853516,29.10518815277153,28.458849603327035,28.65874736384286,39934400,0.0,0.0,0.0,0.0,0.0
2010-01-21,27.012922286987305,28.752037779444347,26.86632939740452,28.678741334652955,137547700,0.0,0.0,0.0,0.0,0.0
2010-01-22,26.093393325805664,27.452702480077185,25.86684180009374,27.086222743676924,106634900,0.0,0.0,-256.95679113123407,0.0,0.0
2010-01-25,26.12669944763184,26.579802329867327,25.880158995833504,26.493179047188832,56572200,0.0,32.261178447834354,-197.85019867546055,34.207415000334535,0.0
2010-01-26,25.61362838745117,26.54648791156185,25.507016088281755,25.986772705462982,52975300,0.0,29.84875767945661,-154.04472076148883,38.25399218655667,0.0
2010-01-27,26.2066707611084,26.31328309590992,25.367096400437703,25.55366735088072,66314300,0.0,35.82252556018538,-115.81625443796192,39.75041142772571,0.0
2010-01-28,26.30661964416504,26.67976410460549,25.80021166527464,26.43988570445368,65047400,0.0,36.79933872162265,-83.6732225286236,30.808358696269416,0.0
2010-01-29,25.946792602539062,26.553150541466906,25.853507156832897,26.41988707150824,53649000,0.0,34.74879441228722,-77.38063675784703,30.808358696269416,0.0
2010-02-01,26.406566619873047,26.60646441512504,25.95346359498805,26.05341122169487,37408200,0.0,39.39574019021326,-59.44844925176096,29.411300606411643,0.0
2010-02-02,27.01959609985352,27.10621943941237,26.453218396071627,26.51985016998506,45968500,0.0,45.01812104032651,-27.289594855389744,16.816670796715957,0.0
2010-02-03,26.846342086791992,27.38606586572826,26.766380937303552,27.03957771863159,37373300,0.0,43.78189388343967,-13.316380777342198,10.340822005061598,0.0
2010-02-04,25.553667068481445,26.599801386484835,25.55366706848145,26.51318061292988,57211800,0.0,35.86772247225152,-74.2007760500082,28.769060006322523,0.0
2010-02-05,25.52035903930664,25.906830456195028,24.674122268866952,25.746910635659308,75224100,0.0,35.688708879503686,-108.43696128363716,38.62239604880175,0.0
2010-02-08,25.12055778503418,25.513691276448665,24.867352517215,25.513691276448665,58321000,0.0,33.52578580723459,-127.17857430504056,38.62239604880173,0.0
2010-02-09,25.580322265625,25.78688478601172,25.213842506481,25.447056205434816,45173500,0.0,38.16675040371364,-91.34137863692146,32.04262838803377,0.0
2010-02-10,25.9001522064209,26.31993929164789,25.66693857120478,25.746897168730595,39331800,0.0,41.2400496400564,-18.7457192503021,20.06729009754537,0.0
2010-02-11,26.00010871887207,26.23332241112812,25.56033251216166,25.88016952232936,33830600,0.0,42.206847811212256,-18.614261556079004,21.5987013716083,221.6634141443973
2010-02-12,25.953458786010746,26.106713818701564,25.5603254267298,25.76688534208625,38051100,0.0,41.86068110018582,-25.42547413192258,21.59880888413897,177.86629546131653
2010-02-16,26.699750900268555,26.74639363620905,25.820198534192805,26.20666982265803,46425300,0.0,49.05872813687713,64.75827718878143,7.293703245394492,134.1065509703729
2010-02-17,26.67976188659668,26.952956143649107,26.49318840096781,26.826352253072645,34644100,0.0,48.88415394535808,95.03231946961306,3.076776016280048,141.2838397538529
2010-02-18,26.926307678222656,26.99293944490676,26.49985827103088,26.61313278276165,31809500,0.0,51.19118241335936,94.8662551262606,2.239148509099231,120.15202757943786
2010-02-19,26.673093795776367,27.119534622606903,26.58647303536295,26.726401225419835,40290200,0.0,48.7572356404934,78.54363381869213,0.5173678166116049,112.57400648266191
2010-02-22,27.219497680664062,27.519345787901745,26.819701898906875,26.91965211526597,43898900,-0.6184494216924818,53.85575856385165,108.55974448285107,8.873591169057354,92.85468808553452
2010-02-23,26.57314682006836,27.48601496914716,26.493185673670965,27.252801313416946,52233100,-0.5662742898126574,47.797395517797945,69.79868421014372,1.3838616591803603,75.44263175387094
2010-02-24,27.219497680664062,27.29945887048717,26.653119899534783,26.686435791041283,44645000,-0.4673823168129978,53.43815997512479,92.64639080768636,1.38386165918036,34.02248286811228
2010-02-25,27.07955551147461,27.11287138588029,26.453208430397645,26.759718541871163,46718100,-0.3957400344629853,52.124884444196574,63.27599094872735,3.33787989373504,177.22307577841613
2010-02-26,27.965770721435547,28.192322211451604,27.052900061814245,27.112869648637265,67699100,-0.2644049528019856,58.9970652916149,142.41515103130894,18.68419295156664,111.47237806753203
2010-03-01,27.87248420715332,28.105697846059392,27.592625298628004,28.0057476911922,34606800,-0.1659355942034643,58.05241859058808,147.36011727251167,18.684192951566647,131.6745313327292
2010-03-02,27.7325496673584,28.25228684260468,27.55930563683476,27.97242797257396,33891600,-0.0980591016759717,56.5886938460017,134.43218283269607,21.324803535341918,145.35042106552646
2010-03-03,27.672578811645508,28.02573409659078,27.54597750834064,27.752539937578906,27562500,-0.0485460307591516,55.93774915552399,100.81539090302988,20.94025360202881,126.76265063477166
2010-03-04,27.93244743347168,28.039062273076897,27.75920340278856,27.925785276915192,25450700,0.0115297528200351,58.18251286153634,103.40102067221778,21.209199487030038,107.4774764408066
2010-03-05,28.525489807128903,28.56546784242947,28.1123648022077,28.19898811508969,34790800,0.1057745047727358,62.83566150262549,138.8800533818126,31.168546232560374,75.57673684797207
2010-03-08,28.37889289855957,28.672076130730296,28.29893429739266,28.552136958060885,28524900,0.1667132379008293,61.02789977249278,122.2872173020526,33.015205408698385,110.0843666860022
2010-03-09,28.2656307220459,28.53216292164003,28.01909008961696,28.245641696720146,37107100,0.203522234243394,59.601192996237394,88.60252806747341,23.638233141609323,90.58721061860824
2010-03-10,28.605451583862305,28.97859605292119,28.52549296257781,28.565471002300686,40903700,0.2571500666880979,62.43845574378616,127.6821240619558,31.887459146003383,74.2947369419394
2010-03-11,28.772031784057617,28.785358643770564,28.518826533188808,28.59212299069072,30119600,0.3095241386567835,63.78128883103832,114.91546008049129,31.658736868428285,88.61888421987034
2010-03-12,28.75203895568848,29.01190633106137,28.55213862832017,28.878640293428585,31367300,0.3454357456152621,63.487925873571896,106.4296420623397,35.73736868545491,105.92976893452932
2010-03-15,28.69873046875,28.792015929111702,28.38555567310301,28.598780308740658,29142000,0.3653825014467244,62.6603428883204,75.62377526778452,29.61199875965338,199.0753705964276
2010-03-16,28.8120059967041,28.90529145224317,28.445523790174885,28.88529989617192,28553800,0.3858826229013665,63.7419010193509,79.33296731398968,31.86365419261304,255.59542827005995
2010-03-17,29.17848014831543,29.391704732642506,28.83198956332455,28.85864327182482,32918800,0.4267808541080313,67.06559686870979,135.11209332031203,40.64418202582,199.6781059133716
2010-03-18,29.07852554321289,29.17847566380857,28.75202656069636,29.151821959404767,26012000,0.4459864416366024,65.30718206112076,101.59268316934543,37.50703370426644,243.20205747804317
2010-03-19,28.95193862915039,29.24512189759016,28.73871397176903,28.95193862915039,37014400,0.445852986394609,63.05245374560919,86.53094180600631,38.73364379809169,187.6606208808826
2010-03-22,29.14516830444336,29.178484173746146,28.67873850869068,28.69872752190477,23257200,0.4560818148022392,65.03678567772157,83.97906367232905,36.14390315137141,160.7717515324061
2010-03-23,29.70488739013672,29.8114997107873,29.171823245045605,29.218465976465342,33735700,0.5035482961478301,70.05386010824893,187.7708165424773,47.32117901333239,116.73642798476376
2010-03-24,29.94477081298828,29.9647623757031,29.451689657896527,29.611606908581848,35849200,0.5541346922312798,71.91399309465673,188.8978188740872,49.62047233788539,102.28133646177278
2010-03-25,29.94477081298828,30.684395087464782,29.91145493091541,29.971424535382123,45019400,0.5874529832683848,71.91399309465675,204.0563416203486,58.729246546381255,122.15773487067428
2010-03-26,29.99807357788086,30.577777969395505,29.844818510783355,30.011400436998706,39727000,0.6111145089638867,72.35649497459036,147.9296745439796,55.91807242011316,116.46813272302884
2010-03-29,29.891462326049805,30.237953050108885,29.62493021774634,30.15132973363448,30628400,0.6141838721523172,69.98158640716122,93.39356965218552,46.68609221233118,103.7431873436397
2010-03-30,29.70488739013672,30.0180596522638,29.55829449605284,29.918112031437875,30296300,0.5947059268037194,65.904769916942,60.38585739341896,43.90532299386114,90.44542742506934
2010-03-31,29.81817054748535,29.98475250585119,29.48500663075367,29.524987215823497,39043000,0.5817049858569483,67.15586949043939,51.68026722608703,40.74509136468771,84.22814078139976
2010-04-01,30.13836669921875,30.22508692577214,30.01162371016553,30.038304703604663,23894600,0.5904326597735974,70.45580777251753,88.52047714367394,45.00985992316248,68.86971971020274
2010-04-05,30.24508476257324,30.28511005183108,29.878195184093663,30.20505947331541,21342400,0.5990551254770473,71.4841573376821,82.2622276312604,39.02727933637259,71.04266607799869
2010-04-06,30.578628540039062,30.64533482678734,30.1183490542398,30.17171357470208,28192100,0.6255912603362574,74.47463276620365,119.968675045593,45.55764501294161,43.02866517090976
2010-04-07,30.231752395629883,30.7187154485518,30.03163097650445,30.57196109835684,28890100,0.6115814027906197,66.64683120553225,91.69007852512684,41.62519514280068,62.3036605734092
2010-04-08,30.52526092529297,30.66534819643287,29.891543578549125,30.12501812264616,28869900,0.6170492158799483,69.56209078668655,87.51768679990815,35.26755525091973,65.62465641260036
