date,close,high,low,open,volume,MACD,RSI,CCI,DX,Turbulence
2021-10-01,48.64509963989258,48.88329694341297,47.67466917254303,48.16870503285179,18338000,-0.528012610352036,38.47215852115215,-112.96914150237298,33.889945018891304,150.41211470079716
2021-10-04,48.16548538208008,48.56516278116256,47.916798728473886,48.405291821529566,17084100,-0.5857294002559925,35.39434442377936,-115.8309196604432,33.8899450188913,134.44385838757407
2021-10-05,48.57404327392578,48.87602137850888,48.07666996386062,48.07666996386062,14135000,-0.5916826157855724,39.81162183165775,-83.4822663361223,24.65833441163196,136.021723349632
2021-10-06,47.90791702270508,48.29871422310101,47.055274129643976,48.272066803372944,26339200,-0.6427422706051544,35.54441989470681,-155.2126381233524,39.43474490957188,134.8804822154139
2021-10-07,48.86714553833008,49.213531521159,48.27206949010712,48.39641621685507,14725500,-0.5989019217603229,44.73120461858314,-19.925467800288388,17.253560219868035,178.87537062344705
2021-10-08,48.92042922973633,49.11582442170176,48.62733135963618,49.02700873336305,9255500,-0.5534784260943795,45.198458267648014,-2.430795602536603,17.253560219868042,128.91989185297456
2021-10-11,48.787200927734375,49.18687829014452,48.76055689960744,49.07141518809242,8117600,-0.5222106695232824,44.1924361753961,2.5044879307665657,15.597091027637546,101.03901383369438
2021-10-12,48.20989990234375,48.90267528601544,48.02338488632146,48.84050361400801,14241900,-0.5378145241551664,40.03423106643916,-63.476313684531405,27.1032709555521,112.51988367978518
2021-10-13,48.51188278198242,48.62734592188112,48.03227317798466,48.24543224907203,13737100,-0.5198210235775775,43.052759856833966,-52.97688812369611,27.103270955552105,6.6324352604752415
2021-10-14,49.42669296264648,49.604324363961645,48.83161692631492,48.929316229899335,14455900,-0.4268233545982554,51.08548675844207,98.22742953945632,5.084296997321461,87.56609913569748
2021-10-15,49.07141876220703,49.63984732432459,48.8138485112158,49.63984732432459,15202200,-0.3774388110785907,48.2396385594096,93.96294457968528,4.376268122232969,70.8718013511312
2021-10-18,49.01812744140625,49.28458129518037,48.46746269393594,48.88490390262068,10989600,-0.3386970796546649,47.80940426674257,51.59683865989806,10.694926999598916,21.099717485941
2021-10-19,49.506622314453125,49.54214655745351,48.87601872075157,49.10694493481168,13258400,-0.2655158235136028,52.03254777354616,115.02037131442216,5.131967664666772,35.97601308856698
2021-10-20,49.91519165039063,49.94183568593429,49.55992203199837,49.55992203199837,11613600,-0.1725618345133313,55.29112326112804,164.32841593488857,3.013381644958044,139.16290279328308
2021-10-21,49.462215423583984,49.84412902120097,49.32010827480337,49.773077140861496,12619900,-0.1339029742211863,51.14291159889065,105.9640325870752,1.897844276324324,137.78749511652913
2021-10-22,48.947078704833984,49.61320660579667,48.79608795213623,49.33787252034881,15026600,-0.1431822609669879,46.839167469748105,34.703767264176335,11.793725383013454,129.55740240115497
