date,open,high,low,close,volume,MACD,RSI,CCI,DX,Turbulence
2021-10-01,43.972849301396046,44.08968046551509,42.91821054164109,43.275020599365234,30014400,-0.6000243323864964,21.403234959976235,-214.26880832747375,63.26860744974942,156.77565476790494
2021-10-04,43.28764374448448,43.64761203190414,42.5361315746497,42.85820770263672,29970300,-0.7026618337516766,19.17156461182567,-187.8628593686952,66.77142090536887,168.7734488675085
2021-10-05,42.927682499380126,43.48342101237901,42.9118946992924,43.13924407958984,20597400,-0.7526494320016184,24.86042689665331,-134.58167439037035,66.77142090536887,204.829185122368
2021-10-06,43.01925656201536,43.5086856138984,42.98452267754389,43.45500564575195,19376700,-0.7580473463554327,30.757235851094105,-103.47225443355843,65.56064044917281,202.63640194494133
2021-10-07,43.82128157509669,44.42754533740086,43.81496862371152,43.96653366088867,21068100,-0.7128321117059997,39.09578552648038,-28.083308298477704,28.90538308932109,235.45600188834115
2021-10-08,44.09914779663086,44.23492502011118,43.89390282033781,44.09914779663086,13847400,-0.6587047220302225,41.07688772749986,-21.02408255170704,28.90538308932109,154.045577340482
2021-10-11,44.054950799619085,44.45280769688557,44.02968815140119,44.05810546875,13048200,-0.6120646483313692,40.6363319677709,-3.078821259733471,21.50721658887619,127.22234440119362
2021-10-12,43.998112670154846,44.33597665090949,43.91285710428237,44.0107421875,15789300,-0.5723264517914615,40.10181455623981,-5.965774722236222,24.025143874038992,110.22016486330708
2021-10-13,44.04863209729918,44.209668372591366,43.61603772462049,43.69182205200195,17937900,-0.5601112208464585,36.60984764386339,-27.55693433629735,30.15522269266013,102.50322527002984
2021-10-14,43.73287174229127,44.22861368989232,43.73287174229127,44.16546249389648,19783500,-0.5063745662415897,44.3589740597078,12.700185948570834,29.437345618459908,129.50711673693607
2021-10-15,44.402288540332805,44.55385359747613,44.19388523166224,44.380184173583984,20737200,-0.4413737533852995,47.49270971028067,76.93399090489285,17.4598866697502,118.8475097086008
2021-10-18,44.20651224780875,44.8411897075471,44.152832286613936,44.73698806762695,19887000,-0.3569543015840963,52.30023765612189,107.86516784518923,7.955563722947942,78.47265907164591
2021-10-19,45.66848525314716,45.97793190808789,45.36219688085607,45.68743133544922,33444300,-0.2109270139752865,62.22260886245519,238.71701675794975,19.71995041934336,190.09445110785236
2021-10-20,45.75059230052332,46.25581283803852,45.75059230052332,46.10108947753906,17453700,-0.0611160734429887,65.57864958001302,212.7752975774908,24.79542189427557,157.49640960899282
2021-10-21,46.28422361861343,46.39157994127384,46.041086427395854,46.35684967041016,13954500,0.0773561725414779,67.50103659587113,171.5130296729861,27.21657222544569,39.55226796979899
2021-10-22,46.44841047716396,47.26623215396778,46.44841047716396,46.8399543762207,21195600,0.2235025392601599,70.81649354082855,163.85148919724242,40.50524701380265,164.16314596641
2021-10-25,46.97889462908085,47.52831656523756,46.73575745372671,47.3830680847168,19287900,0.3787829510222309,74.02474160187471,143.29644142128734,43.81546384118192,144.20147321132524
2021-10-26,47.36411208116834,47.53778145575796,46.87784144591241,46.96940994262695,17418600,0.4631264081503374,67.90196638956684,112.19561140435572,43.93677895517379,26.303875112446025
2021-10-27,47.0357233521327,47.05466943218428,46.53998144289824,46.58418655395508,14565600,0.4931995995885572,62.7008054912935,76.13444966467371,32.90500587715998,36.788240804953496
2021-10-28,46.8399609406606,47.04204767641861,46.641032487698034,46.87469482421875,12598500,0.5343151574647322,64.88523597504987,72.95610919753017,32.90500587715998,33.149738070498785
2021-10-29,46.70417741034858,47.39569309215341,46.59366282253661,47.18097686767578,22022700,0.5848718953646994,67.07459799744453,75.27799846695139,38.61621210553943,15.170464831342198
2021-11-01,47.35779869396363,47.600935834699,47.15887027714117,47.29780578613281,12549600,0.6271363542189121,67.89682053406733,84.33230292326854,41.71694591290466,3.6773743401986407
2021-11-02,47.35464985575347,47.4209593361918,47.136771718775336,47.27570724487305,13638900,0.6513398345971382,67.55318186078179,73.92969971261351,40.891712007359,67.66630615258865
2021-11-03,47.23781883027117,47.45569335428063,47.05783285691004,47.42095947265625,14209500,0.6744670714733587,68.67541178616597,71.11476652800323,37.80475150966232,71.36078070331013
2021-11-04,47.42094872010316,47.94826977654402,47.31043053505044,47.76828384399414,15149100,0.7126072545289972,71.23717188211529,104.1984422260124,45.78686007120163,60.07478859561628
2021-11-05,47.99565301345731,47.99565301345731,47.244140607805925,47.4367561340332,15081900,0.7079216290112669,65.7129242456276,93.30411600449489,43.12470329395087,7.248501019815133
2021-11-08,47.43358536766189,47.52515387506471,46.96310247394317,47.13361358642578,15373200,0.6720007604459468,61.0509423113724,32.43749967910119,32.11045580928764,111.16992056462422
2021-11-09,47.21255023412387,47.32306843031094,47.00730525285808,47.29780578613281,15001800,0.6492974547324124,62.59867887992846,22.38744357227306,32.11045580928765,140.5405186742666
2021-11-10,46.96310838741155,47.24413412335832,46.72628776954315,46.87153625488281,16803600,0.5901061562561978,56.339342172247775,-71.29938225003197,21.28640531187856,60.904860512674965
2021-11-11,46.975735604305015,47.04520336759448,46.79259496181263,46.89048004150391,13603200,0.5385175360835674,56.547286574087785,-86.76750947189477,21.286405311878543,142.0875836122973
2021-11-12,47.04835848118292,47.12413919101528,46.587346816584976,46.65681457519531,18313800,0.4733221692788731,53.18264130921909,-103.70399766055706,13.415235439372578,209.6411974247025
2021-11-15,46.77996041186493,46.87469081965599,46.227380218533455,46.38842010498047,28896000,0.3954388082691267,49.5366325448313,-147.09368200286858,1.0315014715301818,187.01595942424024
2021-11-16,45.816891967005866,46.3157921779012,44.9327608027511,45.20746994018555,73986600,0.2357058050639509,37.390209671531615,-276.18351329293426,28.99640958746149,118.87404952019835
2021-11-17,45.20431511954593,45.696902377587726,44.78119561962757,44.81908416748047,33116100,0.0768904183476522,34.40256360129218,-227.24607412933656,31.560977063841705,101.09227092978809
2021-11-18,44.88223525243888,45.24535819768518,44.4780618667619,45.20431137084961,24394200,-0.0176834600741031,39.56109582104813,-168.10135642847104,36.50090788577144,120.54282843637291
2021-11-19,45.34956344557342,45.469552880722006,44.81908402773732,44.96117782592773,28119300,-0.1109735511951797,37.55382454056656,-121.4333185042464,29.08008599030371,104.07764569164677
2021-11-22,45.046424384937126,45.89897977660674,44.8380211528413,45.71583557128906,29126400,-0.1225988047091348,46.60897821919586,-73.53643127365092,16.064479416851565,207.4254630869897
2021-11-23,45.54849697782928,46.094764255186426,45.23273736307274,46.04108428955078,29907900,-0.104364005239546,49.97580179880136,-41.83527311810793,10.58937662744041,179.87254052855673
2021-11-24,46.01581690627733,46.4357780933811,45.98739598045261,46.271583557128906,18089400,-0.0705007420848957,52.272780160950205,-0.1538638210590719,1.599324743900178,142.30278524419495
2021-11-26,46.24001296667775,46.694708115066,45.60217716855483,45.75374221801758,21039600,-0.0844755488064024,47.04624816383702,-10.0725852320114,10.454788737000523,135.13563798875202
2021-11-29,45.78531456124118,45.864257169901045,44.91065820970375,45.03696060180664,33039600,-0.1516409474021145,40.94383806704865,-70.82607753057457,23.724971616000968,141.9741740393247
