date,close,high,low,open,volume,MACD,RSI,CCI,DX,Turbulence
2010-01-04,43.77755355834961,43.94119268468936,42.702205207658544,43.41910509897076,6186700,0.0,0.0,0.0,0.0,0.0
2010-01-05,45.211334228515625,45.41393455462641,43.63727502277345,43.83208428626798,8867800,0.0,0.0,0.0,0.0,0.0
2010-01-06,46.58279037475586,46.74643241607205,45.102241748128215,45.374973529399405,8836500,0.0,0.0,0.0,0.0,0.0
2010-01-07,48.46855545043945,48.55427201984476,45.99058086469537,46.37240543606838,14379100,0.0,0.0,0.0,0.0,0.0
2010-01-08,48.00101089477539,48.14127383022718,47.424377024632776,47.95425856466083,7146600,0.0,0.0,0.0,0.0,0.0
2010-01-11,47.43218231201172,48.38285294346717,47.15165635698848,48.273760177081456,5624900,0.0,0.0,0.0,0.0,0.0
2010-01-12,47.08932113647461,47.689334352555306,46.684117290320565,46.80879516817142,5273800,0.0,0.0,0.0,0.0,0.0
2010-01-13,47.65815353393555,48.078942392746455,47.026970245719184,47.22957360998566,4950400,0.0,0.0,0.0,0.0,0.0
2010-01-14,47.969844818115234,48.0165971493531,47.36203775903579,47.556847066004586,3000400,0.0,0.0,0.0,0.0,0.0
2010-01-15,47.39320373535156,47.96984054048235,46.917868593126286,47.94646140439409,5067300,0.0,0.0,0.0,0.0,0.0
2010-01-19,47.260738372802734,47.54126127381544,46.723062790948354,47.22177413393195,5427100,0.0,0.0,0.0,0.0,0.0
2010-01-20,46.91007614135742,47.19839304911434,45.608748579628895,47.01137780126533,5374100,0.0,0.0,0.0,0.0,0.0
2010-01-21,46.13084030151367,47.73606694293776,45.89706974886058,46.98799998542631,5401300,0.0,0.0,0.0,0.0,0.0
2010-01-22,45.01653671264648,46.1074670893756,44.96199034243774,45.67888719235508,4743300,0.0,0.0,-85.74348104547103,0.0,0.0
2010-01-25,45.024322509765625,45.7801835121624,44.80613705445682,45.46848745667506,3489900,0.0,56.28928239759876,-121.436995986172,21.27532861984261,0.0
2010-01-26,44.96977615356445,45.58537422835171,44.59574267044855,44.8373072621199,4552000,0.0,55.95765147476279,-138.73606222772432,18.1208014329864,0.0
2010-01-27,48.25815963745117,48.37504640551276,45.842525526312826,45.850316590325065,14758500,0.0,68.14295179751474,48.458387925941885,40.2960535022645,0.0
2010-01-28,48.74907302856445,49.05297501561243,47.77502667389603,48.42958594313535,8862500,0.0,69.49963338736238,121.3968050459735,44.24765886204975,0.0
2010-01-29,47.22178649902344,49.40365365473279,47.003600972474445,48.93610941884299,8725400,0.0,60.82143826518106,70.86521163953373,33.42572391139833,0.0
2010-02-01,48.07892608642578,48.20360389424498,47.31527414196401,47.33085923951059,5919900,0.0,63.57068441007549,68.04784773933036,33.42572391139833,0.0
2010-02-02,48.26594543457031,48.3127007312037,47.5334636226359,47.75944309753344,7862300,0.0,64.16161066715304,72.58196094970282,34.234966284317906,0.0
2010-02-03,48.218875885009766,48.48562540344023,47.740295602574434,48.265950385737845,5480600,0.0,63.88075029255014,75.38509323172897,35.57180077024088,0.0
2010-02-04,46.5399169921875,47.99134612004,46.48499824634533,47.81874563004197,7490700,0.0,54.68534503764489,-1.3276225334515988,16.981954336303996,0.0
2010-02-05,45.81813049316406,46.86943700425936,44.82958698646757,46.45361975462148,9675700,0.0,51.26865069994451,-73.01679096175846,2.0856729781555576,0.0
2010-02-08,45.41801071166992,46.26533382876492,45.33170895053826,45.76321775619657,4724500,0.0,49.42512621414003,-71.98752228147261,2.085672978155565,0.0
