fiscalDateEnding,ticker,Current Ratio,Acid Test Ratio,Operating Cash Flow Ratio,Debt Ratio,Debt to Equity Ratio,Interest Coverage Ratio,Asset Turnover Ratio,Inventory Turnover Ratio,Day Sales in Inventory Ratio,Return on Ratio,Return on Equity Ratio,Quality Score
2025-09-30,CVX,1.152063599458728,0.9398116824537663,0.26034618854307623,0.4009206709933507,0.6895223948209837,15.7,0.14753094171227654,4.081544653123802,89.42692804319756,0.011065816031191328,0.019031515515452242,0.3214452365054534
2025-06-30,CVX,0.9960949837769547,0.7403738478766474,0.24624572888850604,0.412893708635675,0.7073085775558849,16.135036496350367,0.17691970337293678,4.436627709066152,82.26969309462916,0.010027111075671797,0.01717696715545326,0.2777267956306602
2025-03-31,CVX,1.0804436726233824,0.8076858439303121,0.14534199764719063,0.4146577378050445,0.7123703465465948,27.33490566037736,0.1856886001006252,3.954401658121523,92.30220689655172,0.013697508161171932,0.023531934282115193,0.27523351968096316
2024-12-31,CVX,1.0610249494268376,0.8881684734685409,0.22550443487732766,0.40391456304633805,0.6813442928609882,31.44723618090452,0.18811542084082541,3.870509147013445,94.30283875743856,0.012683993803952704,0.021396026733544297,0.29627734282173357
2024-09-30,CVX,1.069124811019654,0.8116075928103478,0.27084383224144687,0.39424916676953464,0.6542937990550697,40.56707317073171,0.18873441550425873,3.564421593830334,102.40090583891069,0.017343537834835207,0.02878324221200753,0.3124872283841066
2024-06-30,CVX,1.1569929761659858,0.8454462632615276,0.18500014694213418,0.38512683967403816,0.6304032455583956,63.26548672566372,0.1901981246451098,3.3283382647704496,109.66433426056035,0.01704623931492764,0.027902507646028148,0.30353799378986773
2024-03-31,CVX,1.2297510625379477,1.0009107468123861,0.20728597449908925,0.382169378293987,0.6225369649805448,68.13559322033899,0.17802339757921812,3.2017702675518005,113.99943453128927,0.021215282953246883,0.034558754863813226,0.34639262523276304
2023-12-31,CVX,1.2749705499411,1.1245892491784983,0.38545477090954183,0.38108106042074363,0.6194387320837242,30.083333333333332,0.18702987402152643,4.032861124013005,90.50646396590942,0.008573110322896281,0.013935398895357144,0.36053473651776596
2023-09-30,CVX,1.2546072212368096,1.009740552565914,0.2916153083005141,0.37009854997783476,0.5910446858076422,77.64912280701755,0.19672864087418113,3.8558549002969875,94.66123841223558,0.024836413099076637,0.03966357062898981,0.3812146487998439
2023-06-30,CVX,0.32197540791369317,1.2687707307267062,0.2110764900995075,1.0,1.5902668561503237,66.30833333333334,0.18752953979482007,3.5339204174820615,103.2847254268574,0.02386219660893085,0.037947260382125376,0.2887155657350412
2023-03-31,CVX,0.2195938935823329,1.4927226915666223,0.21342819030680302,0.09068882236620995,0.1455386988943173,83.77391304347826,0.19087406110533597,3.5672660311958406,102.319254243464,0.025812275779057862,0.041423903567912,0.4430572603602477
2022-12-31,CVX,1.4716732927970066,1.6315481758652948,0.3653531337698784,0.37820565055935185,0.6119147172938562,80.73983739837398,0.2115680864851441,4.782102582757366,76.32625893808003,0.02474884462707938,0.040042189324594114,0.45963152755613834
2022-09-30,CVX,1.3963885801046552,1.4313911558170431,0.4139305371038148,0.38542360482799776,0.6308797580035291,116.6953125,0.2445107513427147,4.771384136858476,76.49771838331161,0.04326717616031724,0.07082177968237963,0.5155090474638572
2022-06-30,CVX,1.3084532603972292,1.3015515963293371,0.3522916080877278,0.40077383537001426,0.6732094246975006,125.05426356589147,0.25344271447180694,5.752948801036941,63.44572368421053,0.04541824328515601,0.07629237922815427,0.4943912304653001
2022-03-31,CVX,1.4328429958657822,1.49334999839759,0.2581482549754831,0.40935080787639333,0.697228130407129,67.57352941176471,0.21005589283993448,5.680459770114942,64.25536220153784,0.025203976743439015,0.042928757548608594,0.43675689599026696
2021-12-31,CVX,1.2593034974431712,1.1085439140009705,0.35302900227688405,0.4157847496190536,0.595030410209227,46.064516129032256,0.19145845074832488,4.732008830022075,77.13426012315732,0.021216106205773688,0.030362413220375438,0.38770689451368523
2021-09-30,CVX,1.275885342226457,1.1339923773225344,0.34059869779259966,0.4302015436677947,0.7597856648658198,47.293103448275865,0.17733842332505376,4.590961005057921,79.50405146065819,0.025484688349142314,0.04500890609589142,0.40672413005418584
2021-06-30,CVX,1.1714569936405301,1.092798522044978,0.24706007745052758,0.4484856222663361,0.8176405219924614,24.9027027027027,0.14874838348310998,4.031255008815515,90.54252316011292,0.01274268345922259,0.02323136760222853,0.3293394390999988
2021-03-31,CVX,1.1074599708879185,1.0287481804949055,0.15269286754002911,0.44988309296695567,0.8242751425451899,11.994949494949495,0.12860187465083076,3.8886120996441282,93.86382355632836,0.005785346272424424,0.010599902947955842,0.2454325774350041
2020-12-31,CVX,1.175584907361493,1.0216381914078347,0.1008880674390299,0.4464906793444264,0.660037359209415,-3.809045226130653,0.10360315275866383,3.148872445384073,115.91450791696974,-0.0027357270945410567,-0.004044165243605472,0.12866502512262978
2020-09-30,CVX,1.2613405207485762,1.1927379983726607,0.17987184703010578,0.40806857255573536,0.6907660084690455,0.7317073170731707,0.10757947306366362,3.074282696708326,118.72688233610077,-0.0009369550306415677,-0.0015860488411978083,0.17627274737143955
2020-06-30,CVX,1.1395918367346938,1.0698679471788715,0.0038415366146458585,0.3984592865807532,0.6637214989785115,-60.61046511627907,0.07128821009565672,2.6966067864271457,135.35529237601776,-0.03704963675510177,-0.061714311278128216,0.14167809338206613
2020-03-31,CVX,1.0115813706392776,0.9616079334159731,0.16723924207543828,0.3877140575552335,0.637552977141666,26.58641975308642,0.12550860455388568,3.011408579251597,121.20573824316816,0.015130325295656106,0.02488015007295213,0.31681322339928936
2019-12-31,CVX,1.0678100263852244,0.9309084055785902,0.21323030531473802,0.3884124871540004,0.639470782800441,-46.21910112359551,0.14561888235591422,6.176812585499316,59.09196611483307,-0.0280800916488367,-0.04623022889753351,0.1746278839691626
2019-09-30,CVX,1.1242020308933947,1.2026593457480237,0.25855852875996427,0.38842350226283145,0.6394016978843822,21.553299492385786,0.1355710872115913,4.0737691144345485,89.5976158066246,0.010057028810658892,0.016555335245538722,0.3480897930628443
2019-06-30,CVX,1.1476984980401679,1.0894932186340143,0.3046585035901349,0.3846637850850796,0.6293487643466863,30.974747474747474,0.14195436887891885,3.6964311940079306,98.74389129484683,0.01676580245273138,0.027430544454745995,0.3711928679976551
2019-03-31,CVX,1.1242028646789757,1.0792961837668191,0.1688424426563387,0.3920851683546916,0.649430810409881,18.586666666666666,0.1331300694290309,3.5396400416480738,103.11782997856872,0.010287801439980686,0.017040214131381213,0.314263600257026
2018-12-31,CVX,1.2521070258731737,1.2415442935482683,0.33679290419933017,0.3869055356629363,0.6355125069554978,26.778947368421054,0.15889672776261213,5.114305750350631,71.36843548608255,0.014637816460059166,0.02404337642506826,0.39575507198254567
2018-09-30,CVX,1.2193057602028579,1.2390775451461467,0.3278963780283041,0.39723545045712105,0.6637343317597265,32.31318681318681,0.16408423809264008,4.986067341184276,73.20398523003227,0.01581802452008137,0.026430083021325084,0.3904090203601732
2018-06-30,CVX,1.0751365262695374,1.00207143305505,0.21514656958131945,0.4053402292879048,0.6869275548955965,23.6036866359447,0.1569850617805675,4.401264298615292,82.93071609329047,0.01326721694729945,0.022483869696053826,0.3206539396180353
