fiscalDateEnding,ticker,Current Ratio,Acid Test Ratio,Operating Cash Flow Ratio,Debt Ratio,Debt to Equity Ratio,Interest Coverage Ratio,Asset Turnover Ratio,Inventory Turnover Ratio,Day Sales in Inventory Ratio,Return on Ratio,Return on Equity Ratio,Quality Score
2021-09-30,AMGN,1.6426357633742084,1.9339037865516775,0.1629160490499932,0.8735709999538411,6.909577704758427,8.280405405405405,0.1031803424984229,0.38752408477842,941.8769422001244,0.0289877371409228,0.2292807594012413,0.4123681256060658
2021-06-30,AMGN,1.3094960575934178,1.2162495714775454,0.1323962975659924,0.8620280059558664,6.247847702194737,2.98576512455516,0.1091797299784183,0.3978128797083839,917.5167990226024,0.0077627022234119,0.0562628834727779,0.1355238339274954
2021-03-31,AMGN,1.6550625534229544,1.2935737042505244,0.1634936669515891,0.8507491325412943,5.7001285622455535,7.515789473684211,0.0943571211563984,0.3709235748070699,984.030201342282,0.0263195765842114,0.1763445468180844,0.3567968592112879
2020-12-31,AMGN,1.814468377241912,1.4637432420835836,0.1847592894533596,0.8505274194573299,5.690190243383994,6.90251572327044,0.1053885746965749,0.4102234780375032,889.7589229805886,0.0256560970960157,0.171644170475077,0.3799365722581122
2020-09-30,AMGN,2.2768009645333067,2.237315382296795,0.3383904350447101,0.8304531460309111,4.898074641846884,8.304635761589404,0.0993703296873307,0.3959918822932521,921.736066623959,0.0312669214227145,0.1844146363719317,0.469293824242868
2020-06-30,AMGN,2.1757103487598592,2.2480281288605912,0.2700750736481991,0.8360431311624187,5.09916502486162,7.858108108108108,0.095460768177693,0.3875,941.9354838709676,0.0277337681315469,0.169152828595553,0.4342491292489778
2020-03-31,AMGN,1.59068233702545,1.723429441109326,0.1804345987993574,0.8461950088375034,5.50173958882446,6.838150289017341,0.099904327944348,0.410917979359044,888.2551222736286,0.0295934748414924,0.1924090669478123,0.3805705428420576
2019-12-31,AMGN,1.436696532917803,1.2567978184651345,0.1958706661472536,0.8379921952199909,5.172542127571591,7.588039867109635,0.1037901753563233,0.349609375,1044.022346368715,0.0285226187884167,0.1760570660601674,0.3472825584439815
2019-09-30,AMGN,2.8919623731023565,2.4621402626431963,0.3145198845115022,0.8164609053497942,4.448430493273543,8.274760383386582,0.0963634836650709,0.3194572926302806,1142.5627413127413,0.0330561854371378,0.1801043287270065,0.4783335903588191
2019-06-30,AMGN,2.894558463566183,1.3981359442666164,0.1331199397476934,0.8182001920064675,4.500555864369094,8.72289156626506,0.0988833308069324,0.3186397984886649,1145.494071146245,0.0367001835851312,0.2018714100426162,0.4498627647348553
2019-03-31,AMGN,2.766488273256729,1.4549818983157563,0.1452069888241775,0.8307420660343453,4.908142540620384,7.746355685131196,0.0868321952591527,0.3498010610079575,1043.4502369668246,0.031126459052768,0.1838995568685376,0.4353015955518223
2018-12-31,AMGN,2.788997627520759,1.2952253855278766,0.236803084223013,0.8117923391953746,4.31328,7.207386363636363,0.0938026981450253,0.3727891156462585,979.1058394160584,0.0290291496025054,0.15424,0.416019673297675
2018-09-30,AMGN,3.0823680823680824,2.200209137709137,0.2632722007722007,0.7868949846286368,3.6925221269774897,6.898591549295775,0.0876836023940712,0.3437189260855154,1061.914175506268,0.0276090475695424,0.1295560666248519,0.4253874256735884
2018-06-30,AMGN,3.3886657742079427,2.121017402945114,0.187594823739402,0.7797263755097217,3.5398081695620096,8.628242074927954,0.0895189409609361,0.3343127652628142,1091.7919921875,0.03392234501507,0.154000939030116,0.4439620234794487
2018-03-31,AMGN,3.8829086744918406,2.2058402519324365,0.2602347552247351,0.7805069979202968,3.55595390524968,8.748520710059172,0.0780450789725142,0.3197831978319783,1141.3983050847455,0.0324742847507166,0.1479513444302176,0.4555078452487998
2017-12-31,AMGN,5.485144124168515,1.201441241685144,0.3339246119733924,0.6843059759361633,2.1676241036409016,7.668674698795181,0.0725667258673737,0.3736767819336626,976.7799811142588,-0.0533306651324511,-0.1689315003367537,0.2753590383100294
2017-09-30,AMGN,6.072500915415599,1.1478091053338215,0.421579397046259,0.5987974754453449,1.492506748580471,8.326153846153845,0.0718651579091508,0.3382302699009224,1079.146464646465,0.0251584070906623,0.0627074994570107,0.4255475755211737
