fiscalDateEnding,ticker,Current Ratio,Acid Test Ratio,Operating Cash Flow Ratio,Debt Ratio,Debt to Equity Ratio,Interest Coverage Ratio,Asset Turnover Ratio,Inventory Turnover Ratio,Day Sales in Inventory Ratio,Return on Ratio,Return on Equity Ratio,Quality Score
2025-09-30,MRK,1.6612058124912672,1.692678496576778,0.27322900656699733,0.53377752600865,1.1448987463837994,,0.15534155179700215,0.48479205462445685,752.9001280409732,,,0.22028180549275717
2025-06-30,MRK,1.423551100357184,1.0700157468218305,0.12647386411644967,0.5825497987627953,1.3974037107341866,17.39016393442623,0.13449282268151766,0.5388577488259355,677.3587292662355,0.037677731167516146,0.09038025840426184,0.3786840182780275
2025-03-31,MRK,1.4103042821959164,1.1141654087550648,0.09930881067768332,0.579576449332013,1.3804075721526843,19.859424920127797,0.134891680130644,0.5518076178179471,661.4624159110851,0.04417053213113045,0.10520326885279818,0.39007039459697873
2024-12-31,MRK,1.3646023926812103,1.2935256861365236,0.12139338494018297,0.6040168736016942,1.5273033489516983,13.713414634146341,0.13341758748484278,0.626616467506957,582.4934691745036,0.03197103478899459,0.08084123248332002,0.3691919417006171
2024-09-30,MRK,1.3641925234908403,1.3711552761441221,0.3140336645710809,0.6208692100874655,1.6397465282459216,13.393939393939394,0.14172310519688255,0.6534272901985907,558.5931372549019,0.026894803117448865,0.07103051548245022,0.3933429048860683
2024-06-30,MRK,1.466039907904835,1.3142747505755947,0.21630851880276286,0.6124655953120838,1.5828094167316782,20.374193548387098,0.1430524726982154,0.5789148245478436,630.4899866488652,0.048486193731687825,0.12530402459731083,0.4422065707066014
2024-03-31,MRK,1.2528387585162755,0.8974062711661819,0.1231124746005817,0.6180974784835,1.6208750371618275,19.00990099009901,0.14903305652391616,0.543778801843318,671.228813559322,0.045035852960349176,0.11810028738479833,0.36000315757805496
2023-12-31,MRK,1.251965439402195,0.9352767182999923,0.009574219662177941,0.6471994375439418,1.8370985338335861,-5.6,0.13714553550503866,0.6152878263604907,593.2183026584867,-0.011492852120928052,-0.03262286793858599,0.07352550759289594
2023-09-30,MRK,1.383649432753096,1.1952888196068243,0.33415605785052394,0.6130313791261818,1.5862629103428212,18.728706624605678,0.14955915560261226,0.6954819768390148,524.8159005628518,0.044506076250620745,0.11516268244193377,0.44011104138911045
2023-06-30,MRK,1.2813969393861675,0.9553731726083611,0.1583311960331709,0.6291531459093128,1.698679347685628,-18.259927797833935,0.14391829155060354,0.67858347386172,537.8851888667992,-0.05716528348122409,-0.1543431628459928,0.0936750647812224
