fiscalDateEnding,ticker,Current Ratio,Acid Test Ratio,Debt Ratio,Debt to Equity Ratio,Interest Coverage Ratio,Asset Turnover Ratio,Inventory Turnover Ratio,Day Sales in Inventory Ratio,Return on Ratio,Return on Equity Ratio,Quality Score
2020-11-30,NKE,2.6611430503889077,2.365347762371773,0.6945688368354576,2.2740601503759397,21.066666666666666,0.32274084280629234,1.0502463054187192,347.5375234521576,0.03591112642094385,0.11757518796992482,0.4716114418622179
2020-08-31,NKE,2.545190857408052,2.333101287852419,0.722653196223465,2.6055941023417173,25.228571428571428,0.31853990017439415,0.8729306487695749,418.13172731932343,0.04564315352697095,0.16457068516912401,0.5198099654266767
2020-05-31,NKE,2.4814099468855626,2.3472959922742636,0.7429966179567353,2.8909993792675355,-14.203389830508474,0.20142301065662688,0.5375322383602552,679.0290404040404,-0.025205794142045816,-0.09807572936064556,0.24876066246729978
2020-02-29,NKE,1.901449275362319,1.2317632850241547,0.6550343249427918,1.8988391376451077,45.76923076923077,0.3853546910755149,0.9696917513345962,376.4082756171195,0.032303585049580474,0.09364289662797126,0.3877984125665074
2019-11-30,NKE,1.9807599225556631,1.3228460793804453,0.6484850763100519,1.844829430007486,48.8,0.38816630328546725,0.9327310856589772,391.3239363542027,0.041914141793850085,0.11923858410865149,0.4384045484931874
2019-08-31,NKE,2.01090458488228,1.4309789343246593,0.6495104575412397,1.8531521739130434,45.38235294117647,0.40611070897938967,0.9921165381319623,367.9003282086716,0.052078174406644064,0.14858695652173914,0.4865009412584756
2019-05-31,NKE,2.1008136282735825,1.6786168319349097,0.6188388076063583,1.6235619469026548,38.34375,0.42939663532487243,0.9873710423336891,369.66852819311833,0.041700046380233585,0.10940265486725664,0.46263713284277813
2019-02-28,NKE,2.169482213981596,1.6397472874605137,0.6090484708346058,1.557861845776141,41.6,0.41930980323720607,0.9735918744228994,374.9004172989378,0.048034553466253654,0.12286575159022431,0.490897098726013
2018-11-30,NKE,2.138774388568288,1.5377851057982963,0.6150725404594964,1.597892083858403,29.181818181818183,0.41337037527009746,0.9779138827023014,373.243499715316,0.03735061957048992,0.09703287890938252,0.45160257915439184
2018-08-31,NKE,2.3108228980322005,1.624031007751938,0.6000533736600987,1.5003336298932384,46.0,0.44246764221856516,1.0619858427396212,343.6957304990092,0.048570030689854556,0.12144128113879003,0.5009006621114468
2018-05-31,NKE,2.505629139072848,1.986092715231788,0.5646077387291445,1.2967794537301265,28.59090909090909,0.4343716719914803,1.028511689792815,354.8817224172981,0.05045260915867945,0.11587851610273135,0.5242875599478257
2018-02-28,NKE,2.6551962649144043,1.922185716756009,0.5662468960624335,1.3054590063381721,48.791666666666664,0.3983682156793189,0.940365262765561,388.1470471660721,-0.040838949982263215,-0.09415252504600287,0.4145862887443501
2017-11-30,NKE,2.4565925925925924,1.8105185185185184,0.5112034919975057,1.045841129443783,37.916666666666664,0.3556017459987529,0.9155088246338716,398.68539786710414,0.0318852629390979,0.06523218234393605,0.4746364485538382
2017-08-31,NKE,2.673712021136063,1.766347424042272,0.49283207172157145,0.9717335112148754,44.24,0.3835581680551444,0.9802341201304932,372.3600234925607,0.04017422928912758,0.07921287417660301,0.5061046746802103
2017-05-31,NKE,2.934051881622214,2.063025210084034,0.46657207962509134,0.8746675263963891,44.53846153846154,0.3730598907949611,0.9602373887240356,380.1143386897404,0.0433380626854121,0.08124445877327315,0.5221855568634978
2017-02-28,NKE,3.0743691899070384,2.237526086131664,0.4505010366275052,0.819839647854111,50.16,0.364201796821009,0.9493106244931062,384.4895343870141,0.049282999308915,0.08968715610753027,0.5457079763449593
2016-11-30,NKE,3.064306220095694,2.3265071770334926,0.45598622638177644,0.8381887527387811,55.55,0.36111601624580614,0.9068150208623088,402.50766871165644,0.037171110718700336,0.06832751764992291,0.5050978390135835
2016-08-31,NKE,2.7203057989931008,1.6490770091366773,0.42498581962563814,0.7390875462392108,111.45454545454545,0.42829457364341084,1.008578431372549,361.89550425273393,0.05903762525997353,0.10267159884915741,0.5715740450382777
2016-05-31,NKE,2.8042179917879806,1.7762224710712953,0.42663361242340614,0.7440854951868168,204.0,0.3856120492071659,0.9214551467548574,396.1126065500224,0.039571542167547595,0.06901615271659324,0.5159731516398428
2016-02-29,NKE,3.063453815261044,1.8987951807228916,0.41392290465526277,0.706260162601626,224.6,0.3827131081145471,0.9461873638344227,385.7586921482846,0.04526611712012198,0.07723577235772358,0.536669781058549
2015-11-30,NKE,3.04028307022319,2.021230266739249,0.4064119027587123,0.6846698992913092,188.2,0.3403445069299916,0.9097826086956522,401.194743130227,0.034760660673958284,0.05856023871689668,0.5089846420998552
2015-08-31,NKE,2.888172858225929,1.8536770280515542,0.3790811904073967,0.6105165193113076,354.5,0.4051815467591255,1.001132759401903,364.58701063589046,0.05677549841086391,0.09143787808282923,0.575589914666226
2015-05-31,NKE,2.461623499684144,1.7469993682880607,0.4116312450803352,0.6996143857716219,249.5,0.360188915127101,0.9651833064330182,378.16650740563784,0.04005185905449831,0.06807271582592272,0.5205192514250271
2015-02-28,NKE,2.7223415682062297,1.669172932330827,0.39788715252421986,0.6608182406209573,174.5,0.36317608685068886,0.9500706547338672,384.1819533961329,0.03850834915534784,0.06395536869340233,0.5204163944961878
2014-11-30,NKE,2.8424144217135914,1.6210249139153332,0.38957583346376584,0.6382051282051282,98.77777777777777,0.38503678196900926,0.9766265060240964,373.7355045645201,0.03417331872489174,0.055982905982905985,0.5063756579426429
2014-08-31,NKE,2.8132142115104926,1.7022646997714523,0.40041034501376815,0.6678072940117065,137.88888888888889,0.4309702499865018,1.0573200992555831,345.21239145740435,0.05194103990065331,0.08662764520486267,0.5542146487727254
2014-05-31,NKE,2.7244877660632585,1.566341754525562,0.4178767344304614,0.717849223946785,116.125,0.39932236205227495,1.0235621991385864,356.5977722772277,0.037162525545875014,0.06383961566888396,0.5089566643201883
2014-02-28,NKE,3.3915022761760243,1.791350531107739,0.3746559568612032,0.5991197341237762,103.77777777777777,0.39161938999045104,1.0115032679738563,360.8490566037736,0.03847666123687019,0.06152878828707446,0.5221865709157726
2013-11-30,NKE,3.5333679563749674,1.9163853544533886,0.36341189674523006,0.5708744710860366,91.875,0.36088664421997757,0.9756427604871448,374.1123439667129,0.030134680134680136,0.047337799717912556,0.5022199848332337
2013-08-31,NKE,3.5252394512037277,2.3502459228578827,0.36166119723888196,0.5665662116645985,134.25,0.394421183659613,1.1057027649769586,330.1067986454806,0.0441326241937309,0.06913667789399043,0.5417897521577103
2013-05-31,NKE,3.440181726400808,2.4712266532054517,0.3684240524365916,0.5833408537135638,306.0,0.3817041892277002,1.078358208955224,338.477508650519,0.04069535480193787,0.06443461781427669,0.5312048949080871
2013-02-28,NKE,3.3682857142857143,2.384571428571429,0.316874799871918,0.46386050435923876,436.5,0.3962215818123599,1.036647641934515,352.0964937699217,0.04239513288504643,0.06206056060748102,0.545345710201442
2012-11-30,NKE,3.01000263227165,2.0452750723874704,0.3399248566343682,0.5149790293588975,694.0,0.3925252125766265,1.0322483423749247,353.59708029197077,0.03434183639839167,0.052027161973237465,0.5166647253794805
2012-08-31,NKE,2.9491525423728815,2.0553495762711864,0.3352520841603811,0.5043296506419827,256.3333333333333,0.4283445811830091,1.0688947522720609,341.4742183214482,0.037514886859865024,0.05643475664377426,0.524770109950135
2012-05-31,NKE,3.051262235960845,2.000515198351365,0.32874232137083736,0.48974087274829015,132.83333333333334,0.4183640478499838,1.149286157666046,317.5884418039427,0.035499515033947625,0.05288507850881418,0.520843980657515
2012-02-29,NKE,3.2058651026392964,2.151906158357771,0.3121535757739624,0.453812893081761,111.0,0.3823171556036231,0.9448748510131109,386.29454430778935,0.037853183723131,0.055031446540880505,0.5339494236545003
2011-11-30,NKE,3.0101038450743753,1.9536907100757788,0.32420185375901134,0.47973178908869246,215.0,0.38077583247511154,1.0018963337547409,364.30914826498423,0.03220048060418812,0.047648074773951034,0.5154803316851634
2011-08-31,NKE,2.935904255319149,1.7273936170212767,0.3312841991488212,0.49540357611879987,108.75,0.41079510909950684,1.0904409398133248,334.72697756788665,0.04357224886847261,0.06515809677745227,0.5445611156884089
2011-05-31,NKE,2.8542193026781204,1.7806973218797373,0.34371249499933326,0.5237224423448136,203.75,0.3844512601680224,1.1830570902394106,308.5227272727273,0.03960528070409388,0.060347455044193844,0.5325563692168638
2011-02-28,NKE,3.2271095152603233,2.169060442848594,0.3160657549385274,0.4621288628559887,101.0,0.3508081226688769,1.085173501577287,336.3517441860465,0.03612377400193397,0.05281761260351444,0.5308960823380071
2010-11-30,NKE,3.3608374384236455,1.9482758620689655,0.312154314159292,0.4538144537139411,610.0,0.33476216814159293,1.1281942078364566,323.525858814647,0.03159568584070797,0.045934264750226154,0.5209258613637345
2010-08-31,NKE,3.3516868236791852,2.167727562062381,0.3125044480819871,0.45455486542443063,761.0,0.36830118852750693,1.2402714932126697,294.2904049616928,0.039783645292150026,0.05786749482401656,0.5411883621275144
2010-05-31,NKE,3.2575946733250105,2.618155876582843,0.3235663312366065,0.4783415524365113,68.89690721649484,0.35209060079199406,1.3086534692277538,278.9126446250047,0.036194544811467964,0.05350789956631842,0.5293982792216028
2010-02-28,NKE,3.543752415077107,2.5588224962236974,0.30548824053681783,0.43986042910625844,727.7777777777778,0.34862223138852266,1.1696042412686602,312.0713717693837,0.03656371765503119,0.052646650192493295,0.5347788967653706
2009-11-30,NKE,3.489833112961441,2.4253654004216845,0.30951311534315484,0.4482534313406622,246.5,0.3297550604862858,1.1234664338556266,324.88732106339467,0.028102167924302313,0.040699061124482315,0.513196985767247
2009-08-31,NKE,3.367533651149748,2.5786946158160404,0.310842569708732,0.4510472586464842,670.0,0.36381968977908513,1.1287362349239642,323.37049941927995,0.03889133170591179,0.05643316025697439,0.5392601444049022
2009-05-31,NKE,2.970399755874275,2.278333841928593,0.3438971742543171,0.5241513384178257,216.5,0.35570885158797244,1.13245651251591,322.30818222688447,0.0,0.0,0.46750750785113987
2009-02-28,NKE,3.148345112308446,2.3359457000909662,0.33004234764232154,0.4926316558678813,198.8,0.3623456840490547,1.010419200518933,361.236207519159,0.0,0.0,0.4713860164602256
2008-11-30,NKE,2.888205592957017,2.0003236664940447,0.3576262198548442,0.5567260540647101,,0.36329315298345033,1.0500186019594064,347.61288925632846,0.0,0.0,0.33954926535292057
2008-08-31,NKE,2.7009904577847568,1.8983572895277208,0.3622288563534157,0.567960560715086,,0.4313049830088608,1.169607563470394,312.07048534894255,0.0,0.0,0.3426493455924562
2008-05-31,NKE,2.661237392744242,2.126479000451603,0.3710930907278967,0.5900604449669661,16.669250645994833,0.40891446390252917,1.130495406824147,322.86730029746786,0.0,0.0,0.4640338796106731
2008-02-29,NKE,3.025516444686056,2.4668048382712695,0.354167727049083,0.5483896390479693,,0.38550414821601264,1.04416746831737,349.5607850991388,0.0,0.0,0.3418020757275353
2007-11-30,NKE,3.11499157373875,2.71006490013984,0.3459221622754177,0.5288700248258188,,0.3788434340788853,1.0875567747447947,335.61466258683424,0.0,0.0,0.34344717224962246
2007-08-31,NKE,3.189378297774719,2.570123116922842,0.33221954873564263,0.49749816441410816,,0.4226721750578835,1.1917490370782866,306.2725361161949,0.0,0.0,0.3496121218544131
2007-05-31,NKE,3.1255804953560373,2.402515479876161,0.3427018328452607,0.5213795655763372,115.53571428571429,0.4100932795673774,1.1613176869786512,314.2981495008522,0.0,0.0,0.47120536991781486
2007-02-28,NKE,3.3035413153457,2.719937735114801,0.3298494901454211,0.49220210280373833,31.132911392405063,0.3842894329947351,1.0110250023064857,361.01975635351556,0.0,0.0,0.4728057151311624
2006-11-30,NKE,3.1549098547173116,2.0100647645720287,0.33435482885707885,0.5023018919869687,33.33846153846154,0.3890879843619556,0.9988002953119233,365.4384181834981,0.0,0.0,0.47197928993372673
2006-08-31,NKE,2.904552433912935,1.921608498983276,0.34999216341883915,0.5384429905640663,36.568627450980394,0.4382320672901102,1.0986740383263833,332.21864471832487,0.0,0.0,0.4711414615288871
2006-05-31,NKE,2.8052453017192085,1.6407959440399498,0.36317581259625514,0.5702921148093935,14.165760869565217,0.40583204993110156,1.0844127702605095,336.5876998223801,0.0,0.0,0.4577990180420704
2006-02-28,NKE,3.0573300928738827,2.298324798194601,0.3421445231241201,0.5200907116391976,40.289256198347104,0.3795675652959593,1.0022121718611738,364.19433953009275,0.0,0.0,0.46943684021924864
2005-11-30,NKE,3.0986534635139513,2.052288186571653,0.33492634594984744,0.5035928636027296,35.4031007751938,0.3799936571122363,1.0373012099117662,351.8746498242755,0.0,0.0,0.4712680152150213
2005-08-31,NKE,2.9846877098723974,2.4931273785538393,0.34576609585659906,0.528505315402931,56.9646017699115,0.42366466645457834,1.1422781800497137,319.53687497043376,0.0,0.0,0.47128751585368317
