fiscalDateEnding,ticker,Current Ratio,Acid Test Ratio,Operating Cash Flow Ratio,Debt Ratio,Debt to Equity Ratio,Interest Coverage Ratio,Asset Turnover Ratio,Inventory Turnover Ratio,Day Sales in Inventory Ratio,Return on Ratio,Return on Equity Ratio,Quality Score
2025-09-30,AMGN,1.2796567390206965,1.256482033867193,0.214951126611904,0.89328940215884,8.371140451190353,6.724087591240876,0.10602278652333566,0.4856602584305074,751.5541855937703,,,0.16270612908150686
2025-06-30,AMGN,1.305626098847431,1.209074037898027,0.11134987302207462,0.9154919963138674,10.833198707592892,3.214689265536723,0.1042925242044666,0.4573902476074738,798.0056459647957,0.016291796079502145,0.19278406031233172,0.2508668253080195
2025-03-31,AMGN,1.1704189847009736,1.1192628650904033,0.06045723226703755,0.9305448319849609,13.397776703721604,3.7289073305670817,0.09118578446182596,0.4410759399613613,827.5219002695418,0.01935837613436727,0.2787175769292734,0.2899116603957399
2024-12-31,AMGN,1.256764362093597,1.3614009264470324,0.20654573791073208,0.9360075784797308,14.626850433894845,2.0468540829986615,0.098934004072344,0.444698485281509,820.7808483290488,0.006827164929931728,0.1066870852475753,0.17630637221627368
2024-09-30,AMGN,1.317743205986609,1.2474891689641592,0.1758074044899567,0.9171792304391361,11.07426597582038,4.996134020618556,0.09355985167743142,0.4496060853029068,811.821752265861,0.031138936874883092,0.3759798060316195,0.34847067026847256
2024-06-30,AMGN,1.264395594181345,1.186782544034949,0.11428173072454338,0.9348235009405216,14.34295358649789,1.9826732673267327,0.09227012221281089,0.4047529706066291,901.784610630408,0.008206188742341074,0.12590717299578058,0.16178312934684397
2024-03-31,AMGN,1.421781475093842,1.3285989652023942,0.03494978188089683,0.9459883845988385,17.514536041417763,0.9174757281553398,0.0800924930092493,0.36680421824850984,995.0812500000001,-0.001215315121531512,-0.02250099561927519,0.11097866051043817
2023-12-31,AMGN,1.64919530230535,1.621900826446281,0.02925184862983906,0.935854416699261,14.589537869062902,2.0377588306942753,0.08436091154249954,0.3269594452616096,1116.3464010282776,0.007894682668752703,0.12307445442875481,0.21758129024385586
2023-09-30,AMGN,2.859325232983367,4.460717234870827,0.1627934410758523,0.9154350851613758,10.825235109717868,3.5652173913043477,0.07624759758764663,0.3593314763231198,1015.7751937984495,0.01910884308657521,0.22596656217345873,0.4155921318640654
2023-06-30,AMGN,2.771246417500146,4.34731239398725,0.2403345616189975,0.9248800806478414,12.312048370446837,3.146276595744681,0.07739090939303638,0.364202490960225,1002.1897407611693,0.01527656227497812,0.2033623359386521,0.4142374837226005
2023-03-31,AMGN,3.1447766443897294,4.843897291593387,0.07485051002462188,0.9397204688908927,15.589379207180254,7.338858195211786,0.06881199278629396,0.3432448613051287,1063.3808139534883,0.03202209197475203,0.531226626776365,0.4605829372606061
