fiscalDateEnding,ticker,Current Ratio,Acid Test Ratio,Operating Cash Flow Ratio,Debt Ratio,Debt to Equity Ratio,Interest Coverage Ratio,Asset Turnover Ratio,Inventory Turnover Ratio,Day Sales in Inventory Ratio,Return on Ratio,Return on Equity Ratio,Quality Score
2025-09-30,JNJ,1.073561501110696,1.0629853152214512,0.18024730189309796,0.5888463612978176,1.432180834289895,417.27777777777777,0.12443469421624762,0.5162590131485932,707.0094481719841,,,0.23004050017792002
2025-06-30,JNJ,1.0058693244739756,1.0151347360649685,0.07157622739018088,0.5942220084906588,1.46440176876123,22.074675324675326,0.12277327045488627,0.5687444079928422,641.7645516518091,0.02863141130053933,0.07055930065117938,0.3202684551905978
2025-03-31,JNJ,1.2574205226437973,1.6337978665448218,0.07335289879268228,0.5966923287430745,1.479496600903865,67.81862745098039,0.11304222108627518,0.5811675487795245,628.0460785646322,0.05679218881505233,0.14081603912481278,0.4416979841783765
2024-12-31,JNJ,1.1107291190556627,1.3341745990739453,0.13876910236283063,0.6030626748989473,1.5192894111064486,29.37226277372263,0.12503886643272777,0.5728061716489875,637.2138047138046,0.019050104384133612,0.04799272625542034,0.3197601728087212
2024-09-30,JNJ,1.0287872640506965,1.0845263625649646,0.1544272493672598,0.606488414747009,1.5412212434790045,18.295336787564768,0.12603835389007612,0.552487502975482,660.648427401982,0.015110467953356105,0.03839904216197725,0.2725103380800425
2024-06-30,JNJ,1.0720152782155639,1.2153968813157066,0.10444440324105835,0.6049544972610001,1.53135396572451,22.288888888888888,0.12395630853507687,0.5644670885035746,646.627602271073,0.025876921717617955,0.06550364841063491,0.3382634942553595
2024-03-31,JNJ,1.169871729091842,1.3523242688558235,0.07505387378142638,0.5928264889571194,1.455955441302485,24.961290322580645,0.12434434713838782,0.5719933233769656,638.1193365074489,0.018928160217717455,0.04648671808054841,0.3202468921461783
2023-12-31,JNJ,1.1558489261483946,1.3634890454172248,0.16989326303962662,0.5895510808197758,1.4363567627301015,32.96026490066225,0.12768712923286266,0.6079957070029515,600.3331862312444,0.024660117690590722,0.06008084450519092,0.367913209587703
2023-09-30,JNJ,1.210344827586207,1.2227631282398017,0.1687852152355195,0.5710732803006124,1.3314005728084461,28.171875,0.128573235136486,0.5899267726379711,618.720859824402,0.025948296108056677,0.06049587240972651,0.3671115705469631
2023-06-30,JNJ,1.1180911943880376,1.0918035813180726,0.0772014029905852,0.6013845559926129,1.5339791613993532,30.05990783410138,0.11226171968740545,0.5013966480446927,727.9665738161559,0.026835553978903,0.06845067798640035,0.3311904208615968
2023-03-31,JNJ,1.0665032382025077,0.9058685173835986,0.053947956868136415,0.6383662722165241,1.7652288024383016,-5.070754716981132,0.10661890401032817,0.5220548052150832,699.1603110512935,-0.00034699365716006104,-0.0009595168550424022,0.06042883215413521
2022-12-31,JNJ,0.9908963836421634,0.765080104655747,0.09587469983154726,0.5901119661859984,1.4396906411124422,24.73446327683616,0.1265143186500016,0.7562329567588625,482.6555054732775,0.018785556468742328,0.04583094630487995,0.248677434861179
2022-09-30,JNJ,1.4324045407636739,0.8475506664031794,0.1379794919087456,0.5740218359562367,1.3475381707529592,63.61616161616162,0.13585231036294282,0.6686937901498929,545.840271551172,0.02545624814417213,0.05975951420260325,0.3293268585692537
2022-06-30,JNJ,1.4244885210057785,0.8501595234376743,0.12451752526717387,0.570361909477617,1.3275403695797372,154.68421052631578,0.13515338389862933,0.6924018536329457,527.1505240560676,0.02708694380049965,0.06304595518420053,0.3376026855541941
2022-03-31,JNJ,1.3925789352385343,0.8416685872320812,0.09170315740954137,0.5811219197667573,1.3873295051466357,587.2,0.13134478988534104,0.6913557779799818,527.9481442484864,0.028869389700316783,0.06892074582714265,0.3313412860644015
2021-12-31,JNJ,1.3483173395834254,1.0604077300667758,0.12674125503029232,0.5933204408355217,1.4589384380530375,81.6,0.13627223681174389,0.7658611726196207,476.58768070395973,0.026019404674262985,0.06398011428880213,0.3425692221395021
2021-09-30,JNJ,1.3439779179102802,1.1247279010794191,0.18603711765893943,0.6079184056062669,1.5504895264116576,193.45,0.1302140290579597,0.6979878694521998,522.931724137931,0.0204599727721115,0.05218294626593807,0.326857599660876
2021-06-30,JNJ,1.3886263267994112,1.1243253015159733,0.13723819116241834,0.6056449784629335,1.535786145444093,167.55,0.132124234867377,0.7511881188118812,485.8969289574272,0.03558150079347087,0.09022707674619143,0.37647665042376705
2021-03-31,JNJ,1.2834212840809147,0.984071142382488,0.09953092934623278,0.6184796907688473,1.621092444633472,118.92063492063492,0.12935435827002092,0.7097065916398714,514.2970409174571,0.03591277085252989,0.09413069234741926,0.34698787989280316
2020-12-31,JNJ,1.205775068834867,0.9777139764196456,0.19633822041277388,0.6381922764646014,1.7638989854293752,19.93103448275862,0.12850640959666998,0.8362585616438356,436.46787816739186,0.009937447825540041,0.02746610196276747,0.2490507000261843
2020-09-30,JNJ,1.482173655623343,1.3516873889875667,0.21579529950832754,0.6222867955920863,1.6475113613450592,101.02272727272727,0.12350828680730903,0.7263256589228044,502.5294033275961,0.020821006133819195,0.055123850293921486,0.3696120194413552
2020-06-30,JNJ,1.248014793864897,1.0060100076144893,0.09387577504623083,0.6023614092688471,1.5148464543173807,88.55555555555556,0.11577219345877005,0.6981112054329371,522.8393372853018,0.022894304836469252,0.05757566134205595,0.32123744689068207
2020-03-31,JNJ,1.3127727151295676,1.3634717563596426,0.09967645225444507,0.604598205358122,1.5290729924625575,261.36,0.13347568331215287,0.7963464140730717,458.3432455395072,0.03738944760897192,0.09456064215094463,0.3917059542521567
2019-12-31,JNJ,1.2588699810922033,1.3650038927816706,0.17790012234456679,0.6229521708257253,1.6521834171276757,50.62352941176471,0.1315365692838304,0.7909090909090909,461.49425287356325,0.02542351389734226,0.06742782196364615,0.3725338277886134
2019-09-30,JNJ,1.260821341220636,1.3451737671349753,0.21406632159717878,0.6257097112287087,1.6717230716371758,35.3125,0.13328746600137603,0.7486100512373269,487.5702635794379,0.01127178966184631,0.030115100498196185,0.30038983667566155
2019-06-30,JNJ,1.333173858960865,1.384397027397697,0.18971071348834243,0.6081345049220911,1.5518960269803406,85.83132530120481,0.13255800460297712,0.7492173162042535,487.1750720461095,0.036146908462644324,0.09224315209344411,0.4101020808062855
2019-03-31,JNJ,1.4423070317062279,1.4971316684414826,0.12170657139912748,0.6070373999346784,1.5447714358408955,44.35294117647059,0.13344931245709105,0.7280431432973806,501.34391534391534,0.0249888353429716,0.06359087439572556,0.38491725216904826
2018-12-31,JNJ,1.4739993595901377,1.6110150496317643,0.19993595901376882,0.6093466009388444,1.5598138974427633,13.488,0.13333420505511462,0.8095127340388417,450.88852176411433,0.019888332439818506,0.05091042977640916,0.35526225757241964
2018-09-30,JNJ,1.7200860152349018,1.6823996792652258,0.22859642089149687,0.5849405599121404,1.4092934732151146,19.20164609053498,0.13068470100126522,0.7592763309518322,480.7208984671422,0.025266051392715618,0.0608733327143874,0.4330573191978387
2018-06-30,JNJ,1.6530122235157159,1.7916545401629802,0.2211510477299185,0.5952177131271522,1.4704638331027684,20.656126482213438,0.13407138029800791,0.7862656072644721,464.2197199364805,0.025449747369098573,0.06287268043696036,0.42360153535730516
2018-03-31,JNJ,1.5792622133599203,1.6042243639452014,0.13315608729367454,0.5961372705506783,1.4760888467314837,22.16216216216216,0.1277509976057462,0.7337475038828489,497.4463259752041,0.02788188347964884,0.06903802070982532,0.41179637650695494
2017-12-31,JNJ,1.4110095949176409,1.6091299079804826,0.19992140681795853,0.6175533842329771,1.6147440159574469,10.343065693430656,0.12838280261660617,0.8263548203080433,441.6988816788624,-0.06810423195997534,-0.1780751329787234,0.2482183594239811
2017-09-30,JNJ,1.3151292209017167,1.4021568257561465,0.19700685405269447,0.5247337110845571,1.10408359128942,21.91703056768559,0.12623829163936323,0.7273395651717257,501.82888086642595,0.024181217797993038,0.05087930358615283,0.39812888938127544
2017-06-30,JNJ,1.3434815738431698,1.332744527569964,0.1999168744804655,0.52932784492857,1.1246211173215428,21.916299559471366,0.1232862368870536,0.6027425507784308,605.5653438248376,0.025044664184232398,0.05321042240204666,0.3993103575052704
2017-03-31,JNJ,2.5218758708547315,2.15446474780047,0.11596799235638361,0.5146151616776384,1.0602209237855589,28.32843137254902,0.12259346665010558,0.6092588420815499,599.0885561101867,0.030513807808553804,0.06286518531155372,0.48905994324121776
2016-12-31,JNJ,2.473922471183475,1.8885000190208088,0.25309088142427816,0.5013172058240326,1.0052827402084694,24.5,0.12822219704266047,0.6795186640471512,537.1449222985183,0.028178290181859383,0.0565054389502684,0.5130940819230516
2016-09-30,JNJ,2.725742574257426,2.0752475247524753,0.23077916487300904,0.48158781497339154,0.9289670051807776,28.505208333333332,0.12695110743825203,0.6463242224316682,564.7320452059789,0.030434070200685337,0.058706317250477535,0.5181382432529377
2016-06-30,JNJ,3.078148216939079,2.2911404160475484,0.23170505200594355,0.48164704536026437,0.929187421522498,26.810526315789474,0.13218990945112793,0.6260706324064297,583.0013118440779,0.02858798117498963,0.05515157368951196,0.5151111730157164
