fiscalDateEnding,ticker,Current Ratio,Acid Test Ratio,Debt Ratio,Debt to Equity Ratio,Interest Coverage Ratio,Asset Turnover Ratio,Inventory Turnover Ratio,Day Sales in Inventory Ratio,Return on Ratio,Return on Equity Ratio,Quality Score
2022-09-30,V,1.4484726418261162,1.694240636838824,0.5838528204348488,1.4029959810010961,31.61635220125786,0.09107495818762354,0.23858182381173557,1529.8734587929916,0.0460813323820774,0.11073325651330766,0.48436415879884914
2022-06-30,V,1.4265104141021223,1.574425131715003,0.584556843460953,1.4070681734915311,35.4954954954955,0.08517737969792764,0.22788956481048198,1601.6529774127312,0.039936775553213906,0.09613054138601584,0.4706960655296275
2022-03-31,V,1.2881509998930596,1.5166827077317935,0.5600796988069626,1.2731390146989359,34.8955223880597,0.0878764912966947,0.2581115566897557,1414.1172316384182,0.04457999217680422,0.10133651949206703,0.4737660844281607
2021-12-31,V,1.395196036191297,1.7985781990521328,0.5582272455418716,1.2636072277173012,37.54477611940298,0.08615996777697763,0.28008519701810436,1303.174904942966,0.04832232786925265,0.10938277062496546,0.48826737834808626
2021-09-30,V,1.754050447931889,2.331787280005083,0.5465523065045358,1.2053260262310783,35.384,0.07912323875699671,0.30897755610972566,1181.3155770782892,0.04323489673808145,0.09534704301790417,0.5041784686248821
2021-06-30,V,1.9997147543321685,2.822719817442773,0.5428868648014419,1.187642233395078,34.50381679389313,0.07414933894594235,0.3237518910741301,1127.4065420560748,0.031147560813344462,0.06813971950251389,0.49857083827620824
2021-03-31,V,2.11635591220203,2.8489497285815437,0.529945757216784,1.1274140492359932,30.983471074380166,0.07143836897562192,0.3402631578947368,1072.6991492652746,0.03773302574973502,0.08027376910016978,0.520714958611717
2020-12-31,V,2.1210653753026634,2.6962066182405167,0.5315072240320294,1.1345046312269433,28.558823529411764,0.07071096411608187,0.31913716814159293,1143.7088388214904,0.03886802775221943,0.08296398524376974,0.522856742521163
2020-09-30,V,1.9052377670572018,2.4438318401102688,0.5525154784414044,1.2347141673570836,22.06896551724138,0.06303834698896427,0.31727480045610035,1150.4222821203953,0.026409125174557273,0.05901684617508975,0.4816588324913851
2020-06-30,V,1.5534782608695652,1.9478260869565218,0.5438857788505983,1.1924332845400292,21.64788732394366,0.062105182065636075,0.3040983606557377,1200.2695417789757,0.030468388886035643,0.06679990992005405,0.46737966574143675
2020-03-31,V,1.2487140885710701,1.4068498306360557,0.5250617962098325,1.1055370825502386,33.44915254237288,0.08039000274649821,0.29161256816411324,1251.660730186999,0.04235100247184839,0.0891716061876536,0.46277935097362943
2019-12-31,V,1.2696399112577508,1.2782297058990841,0.5283561332424012,1.120243833286079,36.8018018018018,0.08095639266658643,0.2972903885480573,1227.755803955288,0.04375442960110188,0.09277005954068614,0.45336759505706714
2019-09-30,V,1.563175549757734,1.5106969809914275,0.5220878000385814,1.0924345519547918,31.791666666666668,0.08456196433984622,0.29845722300140254,1222.9558270676691,0.04168159395926916,0.08721600738092493,0.4923092361775747
2019-06-30,V,1.6903684550743374,1.7586111367623973,0.5018434426112828,1.0074010572938992,31.203125,0.08313285598371507,0.3281541330018645,1112.282196969697,0.04414297712422953,0.08861265895127876,0.5084415496677251
2019-03-31,V,1.624780316344464,1.6057996485061512,0.5094110069419595,1.038366156090445,27.264285714285716,0.07863737207471552,0.31332744924977934,1164.9154929577464,0.04261074930222572,0.08685630926331145,0.5001203045744852
2018-12-31,V,1.5017551721562477,1.5763686608409888,0.5241783546158677,1.1016278046634405,25.682758620689654,0.07684041588165515,0.29859841560024375,1222.3775510204082,0.04154629823459633,0.08731485555066726,0.4876372561869467
2018-09-30,V,1.6113224237063246,1.6907563025210084,0.5087612856626941,1.0356701758513203,24.586666666666666,0.07849765258215963,0.2970091797453361,1228.9182452642074,0.04109786926688335,0.083661706757631,0.4966244870976956
2018-06-30,V,1.6911468812877264,1.8149807938540332,0.5112871287128713,1.046191247974068,19.141935483870967,0.07686101943527686,0.30224985198342214,1207.6101860920667,0.03416208287495416,0.069902154991296,0.4890996613874686
2018-03-31,V,1.940739189613653,2.0986284158726836,0.506054285797051,1.0245139723777967,21.80392156862745,0.07347701399148344,0.36426999266324284,1002.0040281973817,0.037730656701717796,0.07638624167961763,0.5130344589617767
2017-12-31,V,2.067081190960182,2.292837498505321,0.5026208416475564,1.010538606628544,22.032467532467532,0.07240075051374453,0.33005507474429585,1105.876042908224,0.0375554695178247,0.07550672135564804,0.5217411005137436
2017-09-30,V,1.9034420652391435,2.2315389233540124,0.5180722891566265,1.075,21.93918918918919,0.07142121599952925,0.30591737997767027,1193.132603406326,0.03148123630051341,0.06532356532356533,0.4972048992461126
2017-06-30,V,1.6526127641678057,1.8292503417095993,0.500875,1.0035061357375408,21.814285714285713,0.071328125,0.3176252319109462,1149.1530373831774,0.032171875,0.06445654896068119,0.4848800204934404
2017-03-31,V,1.51920438957476,1.6936116010190083,0.5131352112230534,1.0539583536367476,21.014814814814816,0.07080835718917551,0.2986013986013986,1222.3653395784543,0.006800892023977098,0.013968748984829289,0.39518067835241627
2016-12-31,V,1.4204622376946137,1.3636011991103374,0.4993530061543317,0.9974153690979007,22.27857142857143,0.07039608647625059,0.2922448979591837,1248.9525139664804,0.0326652990373994,0.06524617033348043,0.45691830392228666
2016-09-30,V,1.7788963460104399,1.7372607506835696,0.48603107675489965,0.9456429265921245,19.59259259259259,0.06654173498867806,0.3619736282433007,1008.3607520564043,0.03015538377449832,0.05867160913952358,0.49256628988736934
2016-06-30,V,1.8468456893228833,1.8423487087241424,0.48600998950944935,0.9455631035428154,4.221374045801527,0.0568368641082249,0.2284887924801157,1597.4525316455697,0.006450905788591917,0.012550644286715203,0.3304300802012345
2016-03-31,V,4.742048780487805,6.486634146341464,0.4637742517394986,0.8648862037005253,19.492424242424242,0.06674520487427751,0.23721436343852012,1538.6926605504589,0.03142141884180687,0.058597370498781366,0.5471408270440195
2015-12-31,V,4.755086802314729,5.047414597722606,0.46384851847136077,0.8651445243588004,92.0,0.06484529894319442,0.2669220945083014,1367.44019138756,0.0353056732815541,0.06585018319989144,0.5537365543313972
2015-09-30,V,1.8647190174916264,1.5571269073315965,0.2419539207966063,0.3191810200388714,764.6666666666666,0.09071049356059643,0.20203578038247996,1806.6106870229007,0.038407803490232935,0.05066684538569801,0.5616527220513399
2015-06-30,V,1.739160476766281,1.0174468820176197,0.2739607902812651,0.37733608132182905,282.75,0.0892236678586827,0.19503141062250143,1871.493411420205,0.043039387253037104,0.059279700981590806,0.504894307247824
2015-03-31,V,1.8565129524159472,1.0385816645232409,0.2728981588773014,0.3753231575592308,327.0,0.08778164027294966,0.16082586253735398,2269.535472972973,0.039912450109437364,0.05489251691043666,0.5104980136422378
2014-12-31,V,1.7012763021731632,0.9606760952052432,0.281401090422796,0.39159687924987474,755.0,0.0869766484929534,0.16910966340933767,2158.362760834671,0.040350786956074476,0.056152029203349794,0.4911995522760456
2014-09-30,V,1.592074592074592,0.9240759240759241,0.28924784153076305,0.4069602013643162,,0.0837200860794939,0.16851201728328383,2166.017628205128,0.027820270165158548,0.039142012913581145,0.34058286072755967
2014-06-30,V,1.6983439969890854,1.0754610462928114,0.27575315195753153,0.38074470424393464,,0.08374253483742534,0.18940609951845908,1927.0762711864406,0.036098208360982084,0.049842410027120136,0.37254731634696575
2014-03-31,V,1.714775246926023,1.053013505341665,0.267503958350106,0.36519509067594796,,0.08488312803585325,0.1801973893664438,2025.5565371024736,0.042884362504360896,0.05854552115772119,0.3829531558255737
2013-12-31,V,1.7708095781071835,1.3614595210946407,0.2547450893842419,0.34182275856963057,,0.08703928492606489,0.3557919621749409,1025.8803986710964,0.03881593467225778,0.0520841045383875,0.41436282854569223
2013-09-30,V,1.8043829296424452,1.368396770472895,0.2526977416842808,0.33814663193152217,,0.08268439203470909,0.392293114339861,930.4267310789049,0.03315162976971855,0.044361741719389655,0.41240740431283346
2013-06-30,V,1.8907654590029965,1.1288477254154181,0.2347173019696755,0.306706662222716,,0.0850503046620377,0.40264026402640263,906.516393442623,0.0347173019696755,0.04536532977817279,0.39991080827578795
2013-03-31,V,1.9536592257699916,1.142695676744843,0.23286459967483386,0.3035508458821342,,0.08437205852990673,0.39620170268500327,921.2479338842976,0.03622464987592344,0.047220672987544156,0.40711119501607224
2012-12-31,V,1.971443821724046,1.1550573792367227,0.2306533924537773,0.299804262722923,,0.07936640731754929,-7.621621621621622,-47.89007092198582,0.03605789341587886,0.04686820356676816,0.4099575325793056
2012-09-30,V,1.4817701785265276,0.6919788785516721,0.3094744208132357,0.44817227651103875,1524.0,0.06825281783420388,0.08843640784075368,4127.259450171821,0.04153650063729288,0.060152008686210644,0.4455898339616198
2012-06-30,V,1.3877005347593583,0.5541125541125541,0.3247980176040887,0.4810383056808625,135.54545454545453,0.06620892594409024,0.08592,4248.137802607076,-0.04746908959500271,-0.07030354002599587,0.30005845122509
2012-03-31,V,2.8700864231948704,1.4627822693058266,0.22594040058622375,0.29189018617860524,229.42857142857142,0.06996688921456874,0.10586835844567803,3447.6779026217228,0.03506486457145959,0.04529995441955051,0.6013814799221957
2011-12-31,V,2.8210347752332483,1.4198473282442747,0.2367199731603668,0.31013515988425333,161.8,0.07120890181167525,0.09769307923771314,3736.190965092402,0.028712815924849026,0.03761766968242922,0.5895069018785749
2011-09-30,V,2.662996232975949,1.5143436685018836,0.23944188722669735,0.3148239210197829,105.15384615384616,0.06855581127733026,0.136804209360288,2668.0465587044537,0.02525891829689298,0.033211029995839164,0.5941848473461975
2011-06-30,V,2.6949872557349193,2.3098272444066836,0.24370772491073242,0.3222648752399232,122.27272727272727,0.06740790199436816,0.12445175438596491,2932.863436123348,0.02914622463494644,0.03854126679462572,0.5961086233611562
2011-03-31,V,2.7722943722943723,2.296969696969697,0.24019522398466098,0.31616381782723413,115.75,0.06521991749462552,0.10939086294416243,3336.658932714617,0.025565045610365465,0.033650720813735616,0.5942319956911841
2010-12-31,V,2.542810546344115,2.2835009513454745,0.24846273794462914,0.33064484554246115,345.5,0.06584483215157845,0.12890855457227138,2831.4645308924487,0.026008414487039926,0.034611017579577935,0.5925061701983521
2010-09-30,V,2.49685534591195,2.461978273299028,0.25125718390804597,0.3356123305745472,80.66666666666667,0.06336805555555555,0.17283046503112412,2111.8961864406783,0.023138170498084292,0.03090640118347927,0.5893900346286636
2010-06-30,V,2.8288340034462953,3.253015508328547,0.24516760459995107,0.3248500567352893,87.3076923076923,0.06205652067531196,0.14940315748941085,2443.0541237113403,0.02189870320528505,0.029016047981844706,0.5901686373906434
2010-03-31,V,2.5770426915465086,2.9086796720384505,0.2519957590120993,0.33694700412792394,40.75,0.061088936010976674,0.18149466192170818,2011.078431372549,0.02220281900960459,0.029687695450944417,0.5886955340378441
2009-12-31,V,2.4066538355787737,2.6373384657684906,0.2597509065111146,0.3509713701431493,76.0625,0.061800409900677915,0.17449355432780847,2091.767810026385,0.02405801671133533,0.0325068166325835,0.5819607439940073
2009-09-30,V,2.080369203061684,2.314948221521837,0.28152783371023204,0.391909957307344,35.52,0.05820761438617143,0.1828266228430567,1996.4269662921347,0.0,0.0,0.45164265253736274
2009-06-30,V,2.156031567080045,2.2135287485907553,0.3011586562040216,0.43103448275862066,44.233333333333334,0.050453653751839134,0.13256383350821965,2753.390501319261,0.022345512506130455,0.031982100552777046,0.5535833448302092
2009-03-31,V,1.9384869196323355,1.8800377091680416,0.30784632711800775,0.4448462929475588,30.566666666666666,0.05152671755725191,0.1476923076923077,2471.3541666666665,0.0,0.0,0.4356042104847802
2008-12-31,V,1.7539028620988726,1.376626192541197,0.3198101942052668,0.47028650646950093,32.766666666666666,0.05464772798692728,0.1198776758409786,3044.770408163265,0.0,0.0,0.40797025839675133
2008-09-30,V,1.5595254710397768,1.595394277739009,0.39564334924673394,0.654652097819403,-1.3706293706293706,0.048855092764643664,0.11975524475524475,3047.883211678832,0.0,0.0,0.26339085898717374
2008-06-30,V,1.7742786479802144,2.1592745259686725,0.34161779223041633,0.5460114158429625,24.8,0.04683235584460833,0.18131615278416935,2013.0583756345177,0.0,0.0,0.41621412633837535
2008-03-31,V,1.726759116589625,1.9791131655538434,0.37441318019427794,0.5682724624691912,10.024390243902438,0.04290058755794384,0.16369313113291703,2229.782016348774,0.0,0.0,0.35700490921284395
2007-12-31,V,1.1224174551071635,0.9814636030121645,0.39744791291183046,0.6596075616176119,16.177777777777777,0.05363708456491962,0.40397350993377484,903.5245901639344,0.0,0.0,0.30694554369843796
2007-09-30,V,0.7638241985515932,0.24550156927493436,1.1053996966367867,-9.67997734013927,-122.138,0.2257445530494973,0.3523773367001702,1035.8214390801477,0.0,-0.0,0.05
2007-06-30,V,1.6742651675898268,1.213817976346868,0.6404219888192938,1.845350644033212,5.7788,0.2739998060745262,1.945198484156207,187.64151986183074,0.0,0.0,0.21756192564780275
2007-03-31,V,1.6161561441691457,0.812967081357296,0.6901671219095852,2.317862003308352,13.55,0.24996341248943882,1.7675948009427171,206.4952894211577,0.0,0.0,0.235889695522561
2006-12-31,V,,,,,15.45,,,,,,0.3
2006-09-30,V,1.144273753143479,0.5730827021248949,0.790596770895821,4.020603485846256,1.983348038284993,0.25125762588573636,6.854116169331568,53.2526719685867,0.0,0.0,0.09904415499359386
2006-06-30,V,,,,,,,,,,,0.175
