fiscalDateEnding,ticker,Current Ratio,Acid Test Ratio,Operating Cash Flow Ratio,Debt Ratio,Debt to Equity Ratio,Interest Coverage Ratio,Asset Turnover Ratio,Inventory Turnover Ratio,Day Sales in Inventory Ratio,Return on Ratio,Return on Equity Ratio,Quality Score
2025-09-30,IBM,0.9316487394001479,1.0171589550964657,0.08770132604860281,0.8086964842254908,4.240172012184196,5.939024390243903,0.11161763901798895,4.824624194702935,75.65356083086054,,,0.1047963310905586
2025-06-30,IBM,0.9079414727243811,0.9710279382918942,0.04508826803795791,0.8143284988390483,4.398451415900251,6.096078431372549,0.11425783221724939,5.596322941646683,65.22139694329381,0.014759228724299222,0.07971936457159474,0.18132196302566145
2025-03-31,IBM,1.0065515866233692,0.9671281262462257,0.12448014584401527,0.8149752517728792,4.416480654761905,3.545054945054945,0.09982357019777986,4.549266247379455,80.23271889400921,0.007235681382880131,0.03921130952380952,0.10480346086299616
2024-12-31,IBM,1.0404320801400035,1.2643775270050088,0.1306499306016535,0.8003061782394751,4.020287838283224,8.797169811320755,0.1279606342263532,5.519006982156711,66.13508574641551,0.021337707308182977,0.10718863295125793,0.281678077382188
2024-09-30,IBM,1.0585727653970125,1.3159116902921706,0.09985096870342772,0.8174022435778143,4.49153304973822,-0.8694638694638694,0.11141217368001846,4.790051207022677,76.19960293219303,-0.0023597019480567816,-0.012966295811518324,0.10041311258902164
2024-06-30,IBM,1.1231449001618996,1.2149554776038856,0.06968429573664328,0.8199151276074353,4.5677183051694,6.19672131147541,0.11781274281274282,5.526742301458671,66.0425219941349,0.013672225210686749,0.0761674852243403,0.2048161500049492
2024-03-31,IBM,1.1316788591536253,1.2619687008056302,0.12865388770565175,0.8298959677478147,4.893856669962599,3.486111111111111,0.10542469508416624,5.543729372937293,65.84015478493824,0.011482186208254051,0.06770990069214565,0.18146824133745715
2023-12-31,IBM,0.9644217806693629,1.1761913135220678,0.13079538127894028,0.83279478856264,4.998357963875205,10.281481481481482,0.12851132422859932,6.127476313522825,59.5677537250492,0.0242899712365333,0.1457861802689389,0.3241987027787959
2023-09-30,IBM,0.9052146637914135,0.8402927530549565,0.09981702934065216,0.8209416877382637,4.599670724838612,5.546116504854369,0.11407273374007315,4.809864188706219,75.88571853172834,0.013253841216817068,0.0742602140288549,0.14603746316722638
2023-06-30,IBM,1.0598222249561713,0.76609356257497,0.08113677605880724,0.8315521166602377,4.952119273906581,5.7281323877068555,0.1170459788371794,4.646235842771485,78.55821623171781,0.011957976900909896,0.07121300842304401,0.13321993597411286
2023-03-31,IBM,1.1609718323492402,0.8031490981834608,0.12176943180718226,0.837829343669792,5.182605073134605,3.88283378746594,0.10664711120423236,4.206487835308796,86.77072519650007,0.006989082364913909,0.04323273467876319,0.09446122851724162
2022-12-31,IBM,0.924234248531979,0.7229646087922552,0.12585303920012697,0.8269374346722413,4.795023696682464,11.581469648562301,0.13117420997618728,4.547680412371134,80.26069708132616,0.02254740928774078,0.13074188844331025,0.25828854602983387
2022-09-30,IBM,0.9518479616621808,0.7116129455786778,0.06239742663953259,0.8399125943583632,5.265142458657103,-14.257627118644068,0.11208581644815256,3.721850613154961,98.06949228695522,-0.0255383392928089,-0.16009165172345088,0.02717671611586238
2022-06-30,IBM,0.8760206004270821,0.8624230624293431,0.041483481974626306,0.8472506529258135,5.565819980421454,6.797979797979798,0.12184027042500961,4.302850356294536,84.82749102953355,0.01148992572723779,0.07548044721520944,0.14379943775269685
