date,Current Ratio,Acid Test Ratio,Debt Ratio,Debt to Equity Ratio,Interest Coverage Ratio,Asset Turnover Ratio,Inventory Turnover Ratio,Day Sales in Inventory Ratio,Return on Ratio,Return on Equity Ratio,Quality Score,ticker
2021-10-01,1.3498262354105164,0.3195977053142116,1.1107493457645767,-9.929086061696678,1.366115792655401,0.1118988638586712,0.1762046253595743,2072.9177184521754,0.0022751268617348,-0.0205817719404375,0.0761331911148394,BA
2021-10-04,1.3502314036647212,0.3212182214332578,1.1103243472908046,-9.967469019775582,1.3401941061229616,0.1116533046158695,0.1758766103670101,2076.972409159579,0.0021759384945128,-0.0196529267473542,0.0760723447615141,BA
2021-10-05,1.350623910410982,0.3227880964235838,1.1099126300193378,-10.00465251041452,1.315082472294661,0.1114154190994054,0.1755588458429635,2080.900390782376,0.0020798497637666,-0.0187531079665548,0.0760133998567303,BA
2021-10-06,1.3510041513214224,0.3243089128204621,1.1095137789126044,-10.040674016970993,1.2907555770234946,0.1111849675053308,0.1752510114602933,2084.7056229794607,0.0019867638058562,-0.0178814085226554,0.0759562969802209,BA
2021-10-07,1.3513725097034115,0.325782203704938,1.1091273919029565,-10.075569851447574,1.2671888972295522,0.110961717523571,0.1749527969020816,2088.3919416703866,0.0018965867841304,-0.0170369496863778,0.0759009785686024,BA
2021-10-08,1.3517293568859634,0.3272094542492739,1.10875307948736,-10.109375191096762,1.2443586761791705,0.1107454441037413,0.174663901548814,2091.963062902221,0.0018092277943336,-0.0162188801887339,0.0758473888573471,BA
2021-10-11,1.3520750525940606,0.3285921032140995,1.1083904643347509,-10.142124113881913,1.222241899536613,0.1105359292282812,0.174384034175336,2095.4225865955605,0.001724598772968,-0.0154263753628913,0.0757954738245684,BA
2021-10-12,1.3524099453112797,0.3299315443987742,1.108039180905661,-10.173849632830027,1.200816272164136,0.1103329616926792,0.1741129126572792,2098.7740001734837,0.00164261440852,-0.0146586363128564,0.0757451811365641,BA
2021-10-13,1.3527343726310856,0.3312291280464278,1.10769887508373,-10.204583729311016,1.1800601956470484,0.1101363368925648,0.1738502636866617,2102.020682077096,0.0015631920554611,-0.013914889108135,0.0756964600950599,BA
2021-10-14,1.3530486615971478,0.3324861622050923,1.1073692038187344,-10.23435738527697,1.15995274652112,0.1099458566174539,0.1735958224963759,2105.1659051712204,0.0014862516509352,-0.0131943840035612,0.0756492615861027,BA
2021-10-15,1.3533531290330203,0.3337039140462985,1.1070498347807698,-10.26320061449399,1.140473655180377,0.1097613288509403,0.1733493325932866,2108.2128400436536,0.0014117156340507,-0.0124963946835053,0.0756035380305505,BA
2021-10-18,1.353648081861522,0.334883611142467,1.1067404460252417,-10.291142492797976,1.1216032854440317,0.1095825675771303,0.1731105454996689,2111.1645582013234,0.0013395088676939,-0.0118202175297012,0.0755592433361092,BA
2021-10-19,1.3539338174141329,0.3360264427043802,1.1064407256683235,-10.318211187404966,1.1033226147619477,0.1094093925931267,0.1728792205027267,2114.0240351665657,0.0012695585627858,-0.0111651709119534,0.0755163328508693,BA
2021-10-20,1.3542106237307248,0.3371335607799837,1.1061503715725596,-10.344433985305486,1.0856132150386786,0.1092416293273734,0.1726551244119389,2116.794153476644,0.001201794204906,-0.0105305945010103,0.075474763318293,BA
2021-10-21,1.3544787798499232,0.3382060814157245,1.105869091042288,-10.369837320771614,1.0684572340567615,0.1090791086636748,0.1724380313239882,2119.477705589533,0.00113614748321,-0.0099158486029091,0.0754344928336098,BA
2021-10-22,1.3547385560903966,0.3392450857815984,1.105596600528587,-10.394446802004426,1.0518373774805296,0.1089216667707167,0.1722277223950361,2122.0773966988936,0.0010725522215669,-0.0093203135141236,0.075395480801573,BA
2021-10-25,1.3549902143233552,0.3402516212610388,1.10533262534344,-10.418287236948713,1.0357368914223049,0.1087691449369137,0.1720239856201136,2124.595847461087,0.0010109443118502,-0.0087433888968626,0.0753576878955373,BA
2021-10-26,1.355234008236534,0.3412267025067466,1.1050768993828284,-10.44138265830099,1.0201395455533997,0.1086213894104169,0.1718266156194075,2127.0355966369616,0.0009512616493122,-0.0081844931738911,0.0753210760178152,BA
2021-10-27,1.3554701835899257,0.3421713124635261,1.1048291648584858,-10.463756347736007,1.0050296167428976,0.1084782512441232,0.1716354134312235,2129.39910365109,0.0008934440699785,-0.0076430629422624,0.0752856082612719,BA
2021-10-28,1.355698978463524,0.3430864033591562,1.104589172038029,-10.485430859376184,0.9903918732077238,0.1083395861455262,0.1714501863114202,2131.688751071027,0.0008374332899989,-0.0071185524053721,0.0752512488721206,BA
2021-10-29,1.3559206234973225,0.3439728976642979,1.1043566789932115,-10.506428042527604,0.9762115591580244,0.1082052543312603,0.1712707475391108,2133.906847009091,0.0007831728468937,-0.0066104328227596,0.0752179632138803,BA
2021-11-01,1.3561353421238147,0.3448316890224039,1.1041314513560443,-10.526769063705542,0.9624743799223776,0.1080751203861902,0.171096916228436,2136.0556274490905,0.0007306080426356,-0.0061181919771038,0.07518571773246,BA
